Index,0 [STRING] [0x0],1 [BYTE] [0xC],2 [STRING] [0x4],3 [BYTE] [0xD],4 [BYTE] [0xE],5 [BYTE] [0xF],6 [BYTE] [0x10],7 [BYTE] [0x11],8 [STRING] [0x8],9 [UBYTE] [0x14],10 [BBOOL] [0x15]
1014723,"愤怒的平民",0,"",0,0,1,0,0,"",3,false
1014724,"悲伤的寡妇",0,"",0,0,1,0,0,"",3,false
1014725,"饿肚子的少年",0,"",0,0,1,0,0,"",3,false
1014726,"福尔唐家的骑兵",0,"",0,0,1,0,0,"",3,false
1014727,"艾因哈特家的骑兵",0,"",0,0,1,0,0,"",3,false
1014728,"醉酒的骑兵",0,"",0,0,1,0,0,"",3,false
1014729,"",0,"",0,0,1,0,0,"",4,false
1014730,"乔伊",0,"",0,0,1,0,0,"",3,false
1014731,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014732,"乔伊",0,"",0,0,1,0,0,"",3,false
1014733,"开朗的兵卒",0,"",0,0,1,0,0,"",3,false
1014734,"失落的兵卒",0,"",0,0,1,0,0,"",3,false
1014735,"目光犀利的兵卒",0,"",0,0,1,0,0,"",3,false
1014736,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014737,"×ロスティンスタル",0,"",0,0,1,0,0,"",5,false
1014738,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014739,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014740,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014741,"乔伊",0,"",0,0,1,0,0,"",3,false
1014742,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014743,"×ステファニヴィアン",0,"",0,0,1,0,0,"",5,false
1014744,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014745,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014746,"×ステファニヴィアン",0,"",0,0,1,0,0,"",5,false
1014747,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014748,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014749,"乔伊",0,"",0,0,1,0,0,"",3,false
1014750,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014751,"×不審者1",0,"",0,0,1,0,0,"",5,false
1014752,"目光尖锐的可疑人物",0,"",0,0,1,0,0,"",3,false
1014753,"阴笑不止的可疑人物",0,"",0,0,1,0,0,"",3,false
1014754,"焦躁不安的可疑人物",0,"",0,0,1,0,0,"",3,false
1014755,"×噂を聞く町人1",0,"",0,0,1,0,0,"",5,false
1014756,"×噂を聞く町人2",0,"",0,0,1,0,0,"",5,false
1014757,"塞莱斯特",0,"",0,0,1,0,0,"",3,false
1014758,"×ロスティンスタル",0,"",0,0,1,0,0,"",5,false
1014759,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014760,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014761,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014762,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014763,"乔伊",0,"",0,0,1,0,0,"",3,false
1014764,"×ボランドゥアン・ド・アインハルト伯爵",0,"",0,0,1,0,0,"",5,false
1014765,"×フロムロー",0,"",0,0,1,0,0,"",5,false
1014766,"×セレスト",0,"",0,0,1,0,0,"",5,false
1014767,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014768,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014769,"乔伊",0,"",0,0,1,0,0,"",3,false
1014770,"乔伊",0,"",0,0,1,0,0,"",3,false
1014771,"博朗杜安·德·艾因哈特伯爵",0,"",0,0,1,0,0,"",3,false
1014772,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014773,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014774,"×ロスティンスタル",0,"",0,0,1,0,0,"",5,false
1014775,"乔伊",0,"",0,0,1,0,0,"",3,false
1014776,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014777,"目光尖锐的可疑人物",0,"",0,0,1,0,0,"",3,false
1014778,"阴笑不止的可疑人物",0,"",0,0,1,0,0,"",3,false
1014779,"焦躁不安的可疑人物",0,"",0,0,1,0,0,"",3,false
1014780,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014781,"×ロスティンスタル",0,"",0,0,1,0,0,"",5,false
1014782,"乔伊",0,"",0,0,1,0,0,"",3,false
1014783,"×ロスティンスタル",0,"",0,0,1,0,0,"",5,false
1014784,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014785,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014786,"×ロスティンスタル",0,"",0,0,1,0,0,"",5,false
1014787,"×ボランドゥアン・ド・アインハルト伯爵",0,"",0,0,1,0,0,"",5,false
1014788,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014789,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014790,"×ボランドゥアン・ド・アインハルト伯爵",0,"",0,0,1,0,0,"",5,false
1014791,"×フロムロー",0,"",0,0,1,0,0,"",5,false
1014792,"×セレスト",0,"",0,0,1,0,0,"",5,false
1014793,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014794,"×セレスト",0,"",0,0,1,0,0,"",5,false
1014795,"博朗杜安·德·艾因哈特伯爵",0,"",0,0,1,0,0,"",3,false
1014796,"博朗杜安·德·艾因哈特伯爵",0,"",0,0,1,0,0,"",3,false
1014797,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014798,"塞莱斯特",0,"",0,0,1,0,0,"",3,false
1014799,"衣着破烂的男子",0,"",0,0,1,0,0,"",3,false
1014800,"衣着肮脏的男子",0,"",0,0,1,0,0,"",3,false
1014801,"面色苍白的男子",0,"",0,0,1,0,0,"",3,false
1014802,"塞莱斯特",0,"",0,0,1,0,0,"",3,false
1014803,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014804,"×セレスト",0,"",0,0,1,0,0,"",5,false
1014805,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014806,"×ボランドゥアン・ド・アインハルト伯爵",0,"",0,0,1,0,0,"",5,false
1014807,"×ロスティンスタル",0,"",0,0,1,0,0,"",5,false
1014808,"×テダルグランシュ",0,"",0,0,1,0,0,"",5,false
1014809,"工房的机工士",0,"",0,0,1,0,0,"",3,false
1014810,"一脸寒酸相的看守",0,"",0,0,1,0,0,"",3,false
1014811,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014812,"博朗杜安·德·艾因哈特伯爵",0,"",0,0,1,0,0,"",5,false
1014813,"×倒れている騎士1",0,"",0,0,1,0,0,"",5,false
1014814,"×倒れている騎士2",0,"",0,0,1,0,0,"",5,false
1014815,"×倒れている騎士3",0,"",0,0,1,0,0,"",5,false
1014816,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014817,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014818,"×ロスティンスタル",0,"",0,0,1,0,0,"",5,false
1014819,"乔伊",0,"",0,0,1,0,0,"",3,false
1014820,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014821,"塞莱斯特",0,"",0,0,1,0,0,"",3,false
1014822,"塞莱斯特",0,"",0,0,1,0,0,"",3,false
1014823,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014824,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014825,"形迹可疑的男子",0,"",0,0,1,0,0,"",3,false
1014826,"×たむろってる敵2",0,"",0,0,1,0,0,"",5,false
1014827,"×たむろってる敵3",0,"",0,0,1,0,0,"",5,false
1014828,"×監禁された門番",0,"",0,0,1,0,0,"",5,false
1014829,"弗雷杜",0,"",0,0,1,0,0,"",3,false
1014830,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014831,"乔伊",0,"",0,0,1,0,0,"",3,false
1014832,"×機工士1",0,"",0,0,1,0,0,"",5,false
1014833,"×機工士2",0,"",0,0,1,0,0,"",5,false
1014834,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014835,"乔伊",0,"",0,0,1,0,0,"",3,false
1014836,"塞莱斯特",0,"",0,0,1,0,0,"",3,false
1014837,"博朗杜安·德·艾因哈特伯爵",0,"",0,0,1,0,0,"",3,false
1014838,"乔伊",0,"",0,0,1,0,0,"",3,false
1014839,"罗斯特恩斯塔尔",0,"",0,0,1,0,0,"",3,false
1014840,"塞莱斯特",0,"",0,0,1,0,0,"",3,false
1014841,"斯特凡尼维安",0,"",0,0,1,0,0,"",3,false
1014842,"×ジョイ",0,"",0,0,1,0,0,"",5,false
1014843,"×ロスティンスタル",0,"",0,0,1,0,0,"",5,false
1014844,"×テダルグランシュ",0,"",0,0,1,0,0,"",5,false
1014845,"×立会人",0,"",0,0,1,0,0,"",5,false
1014846,"瓦努族斥候",0,"",0,0,1,0,0,"",3,false
1014847,"伊塞勒",0,"",0,0,1,0,0,"",3,false
1014848,"",0,"",0,0,1,0,0,"",5,false
1014849,"",0,"",0,0,1,0,0,"",5,false
1014850,"导航系统",0,"",0,0,1,0,0,"",3,false
1014851,"",0,"",0,0,1,0,0,"",5,false
1014852,"",0,"",0,0,1,0,0,"",5,false
1014853,"",0,"",0,0,1,0,0,"",5,false
1014854,"",0,"",0,0,1,0,0,"",5,false
1014855,"",0,"",0,0,1,0,0,"",5,false
1014856,"",0,"",0,0,1,0,0,"",4,false
1014857,"",0,"",0,0,1,0,0,"",4,false
1014858,"",0,"",0,0,1,0,0,"",5,false
1014859,"",0,"",0,0,1,0,0,"",5,false
1014860,"",0,"",0,0,1,0,0,"",5,false
1014861,"",0,"",0,0,1,0,0,"",5,false
1014862,"",0,"",0,0,1,0,0,"",5,false
1014863,"",0,"",0,0,1,0,0,"",5,false
1014864,"",0,"",0,0,1,0,0,"",5,false
1014865,"",0,"",0,0,1,0,0,"",5,false
1014866,"",0,"",0,0,1,0,0,"",5,false
1014867,"",0,"",0,0,1,0,0,"",5,false
1014868,"",0,"",0,0,1,0,0,"",5,false
1014869,"",0,"",0,0,1,0,0,"",5,false
1014870,"",0,"",0,0,1,0,0,"",5,false
1014871,"雪",0,"",0,0,1,0,0,"",3,false
1014872,"赤城",0,"",0,0,1,0,0,"",3,false
1014873,"皇都的市民",0,"",0,0,1,0,0,"",3,false
1014874,"",0,"",0,0,1,0,0,"",5,false
1014875,"弗雷",0,"",0,0,1,0,0,"",3,false
1014876,"顽固的神殿骑士",0,"",0,0,1,0,0,"",3,false
1014877,"",0,"",0,0,1,0,0,"",5,false
1014878,"弗雷",0,"",0,0,1,0,0,"",3,false
1014879,"衣衫褴褛的老妇",0,"",0,0,1,0,0,"",3,false
1014880,"弗雷",0,"",0,0,1,0,0,"",3,false
1014881,"",0,"",0,0,1,0,0,"",5,false
1014882,"弗雷",0,"",0,0,1,0,0,"",3,false
1014883,"蛮横的神殿骑士",0,"",0,0,1,0,0,"",3,false
1014884,"",0,"",0,0,1,0,0,"",5,false
1014885,"",0,"",0,0,1,0,0,"",5,false
1014886,"",0,"",0,0,1,0,0,"",5,false
1014887,"衣衫褴褛的女孩",0,"",0,0,1,0,0,"",3,false
1014888,"衣衫褴褛的女孩",0,"",0,0,1,0,0,"",3,false
1014889,"弗雷",0,"",0,0,1,0,0,"",3,false
1014890,"弗雷",0,"",0,0,1,0,0,"",3,false
1014891,"弗雷",0,"",0,0,1,0,0,"",3,false
1014892,"弗雷",0,"",0,0,1,0,0,"",3,false
1014893,"弗雷",0,"",0,0,1,0,0,"",3,false
1014894,"弗雷",0,"",0,0,1,0,0,"",3,false
1014895,"弗雷",0,"",0,0,1,0,0,"",3,false
1014896,"弗雷",0,"",0,0,1,0,0,"",3,false
1014897,"弗雷",0,"",0,0,1,0,0,"",3,false
1014898,"强势的贸易商人",0,"",0,0,1,0,0,"",3,false
1014899,"弗雷",0,"",0,0,1,0,0,"",3,false
1014900,"弗雷",0,"",0,0,1,0,0,"",3,false
1014901,"弗雷",0,"",0,0,1,0,0,"",3,false
1014902,"",0,"",0,0,1,0,0,"",3,false
1014903,"修缇恩隆纳",0,"",0,0,1,0,0,"黑涡团正漩士",4,false
1014904,"强势的贸易商人",0,"",0,0,1,0,0,"",4,false
1014905,"弗雷",0,"",0,0,1,0,0,"",3,false
1014906,"彬彬有礼的骑兵",0,"",0,0,1,0,0,"",3,false
1014907,"一本正经的骑兵",0,"",0,0,1,0,0,"",3,false
1014908,"一本正经的骑兵",0,"",0,0,1,0,0,"",3,false
1014909,"精悍的神殿骑士",0,"",0,0,1,0,0,"",3,false
1014910,"",0,"",0,0,1,0,0,"",4,false
1014911,"",0,"",0,0,1,0,0,"",4,false
1014912,"",0,"",0,0,1,0,0,"",4,false
1014913,"",0,"",0,0,1,0,0,"",4,false
1014914,"",0,"",0,0,1,0,0,"",4,false
1014915,"",0,"",0,0,1,0,0,"",5,false
1014916,"",0,"",0,0,1,0,0,"",5,false
1014917,"",0,"",0,0,1,0,0,"",5,false
1014918,"",0,"",0,0,1,0,0,"",5,false
1014919,"",0,"",0,0,1,0,0,"",5,false
1014920,"",0,"",0,0,1,0,0,"",4,false
1014921,"雅·蜜特拉",0,"",0,0,1,0,0,"",4,false
1014922,"×イフリートエギ",0,"",0,0,1,0,0,"",4,false
1014923,"斯特凡尼维安",0,"",0,0,1,0,0,"",2,false
1014924,"",0,"",0,0,1,0,0,"",4,false
1014925,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1014926,"",0,"",0,0,1,0,0,"",5,false
1014927,"",0,"",0,0,1,0,0,"",5,false
1014928,"人偶一般的少女",0,"",0,0,1,0,0,"",3,false
1014929,"",0,"",0,0,1,0,0,"",5,false
1014930,"",0,"",0,0,1,0,0,"",5,false
1014931,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1014932,"",0,"",0,0,1,0,0,"",5,false
1014933,"",0,"",0,0,1,0,0,"",5,false
1014934,"",0,"",0,0,1,0,0,"",5,false
1014935,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1014936,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1014937,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1014938,"",0,"",0,0,1,0,0,"",5,false
1014939,"",0,"",0,0,1,0,0,"",5,false
1014940,"",0,"",0,0,1,0,0,"",5,false
1014941,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1014942,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1014943,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1014944,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1014945,"",0,"",0,0,1,0,0,"",5,false
1014946,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1014947,"维·凯碧",0,"",0,0,1,0,0,"",3,false
1014948,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1014949,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1014950,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1014951,"伊修加德的占星学家",0,"",0,0,1,0,0,"",3,false
1014952,"",0,"",0,0,1,0,0,"",5,false
1014953,"",0,"",0,0,1,0,0,"",5,false
1014954,"",0,"",0,0,1,0,0,"",5,false
1014955,"伊修加德的占星学家",0,"",0,0,1,0,0,"",4,false
1014956,"雷德沃尔德",0,"",0,0,1,0,0,"",4,false
1014957,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1014958,"",0,"",0,0,1,0,0,"",5,false
1014959,"",0,"",0,0,1,0,0,"",5,false
1014960,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1014961,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1014962,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1014963,"",0,"",0,0,1,0,0,"",5,false
1014964,"",0,"",0,0,1,0,0,"",5,false
1014965,"",0,"",0,0,1,0,0,"",5,false
1014966,"",0,"",0,0,1,0,0,"",5,false
1014967,"",0,"",0,0,1,0,0,"",5,false
1014968,"吉尔登",0,"",0,0,1,0,0,"",4,false
1014969,"拉妮艾特",0,"",0,0,1,0,0,"",4,false
1014970,"奥尔・阿斯",0,"",0,0,1,0,0,"",4,false
1014971,"",0,"",0,0,1,0,0,"",4,false
1014972,"",0,"",0,0,1,0,0,"",4,false
1014973,"",0,"",0,0,1,0,0,"",4,false
1014974,"伊桑巴德",0,"",0,0,1,0,0,"",4,false
1014975,"彬彬有礼的骑兵",0,"",0,0,1,0,0,"",4,false
1014976,"一本正经的骑兵",0,"",0,0,1,0,0,"",4,false
1014977,"紧张的骑兵",0,"",0,0,1,0,0,"",4,false
1014978,"",0,"",0,0,1,0,0,"",4,false
1014979,"",0,"",0,0,1,0,0,"",5,false
1014980,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1014981,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1014982,"福勒莫尔",0,"",0,0,1,0,0,"",4,false
1014983,"",0,"",0,0,1,0,0,"",5,false
1014984,"",0,"",0,0,1,0,0,"",5,false
1014985,"蛮横的神殿骑士",0,"",0,0,1,0,0,"",4,false
1014986,"",0,"",0,0,1,0,0,"",4,false
1014987,"",0,"",0,0,1,0,0,"",4,false
1014988,"",0,"",0,0,1,0,0,"",4,false
1014989,"衣衫褴褛的女孩",0,"",0,0,1,0,0,"",4,false
1014990,"枪术师护卫",0,"",0,0,1,0,0,"",3,false
1014991,"埃斯蒂尼安",0,"",0,0,1,0,0,"",2,false
1014992,"×酒場の観客1",0,"",0,0,1,0,0,"",4,false
1014993,"×酒場の観客2",0,"",0,0,1,0,0,"",5,false
1014994,"×酒場の観客3",0,"",0,0,1,0,0,"",5,false
1014995,"×酒場の観客4",0,"",0,0,1,0,0,"",5,false
1014996,"×貧民街の子供1",0,"",0,0,1,0,0,"",5,false
1014997,"×貧民街の子供2",0,"",0,0,1,0,0,"",5,false
1014998,"×貧民街の子供3",0,"",0,0,1,0,0,"",5,false
1014999,"×貧民街の子供4",0,"",0,0,1,0,0,"",5,false
1015000,"×貧民街の子供5",0,"",0,0,1,0,0,"",5,false
1015001,"×貧民街の子供6",0,"",0,0,1,0,0,"",5,false
1015002,"",0,"",0,0,1,0,0,"",5,false
1015003,"",0,"",0,0,1,0,0,"",5,false
1015004,"",0,"",0,0,1,0,0,"",5,false
1015005,"",0,"",0,0,1,0,0,"",5,false
1015006,"",0,"",0,0,1,0,0,"",5,false
1015007,"",0,"",0,0,1,0,0,"",5,false
1015008,"",0,"",0,0,1,0,0,"",5,false
1015009,"",0,"",0,0,1,0,0,"",5,false
1015010,"",0,"",0,0,1,0,0,"",5,false
1015011,"",0,"",0,0,1,0,0,"",5,false
1015012,"",0,"",0,0,1,0,0,"",5,false
1015013,"",0,"",0,0,1,0,0,"",5,false
1015014,"",0,"",0,0,1,0,0,"",5,false
1015015,"",0,"",0,0,1,0,0,"",5,false
1015016,"",0,"",0,0,1,0,0,"",5,false
1015017,"",0,"",0,0,1,0,0,"",5,false
1015018,"",0,"",0,0,1,0,0,"",5,false
1015019,"",0,"",0,0,1,0,0,"",5,false
1015020,"",0,"",0,0,1,0,0,"",5,false
1015021,"无所事事的帝国兵",0,"",0,0,1,0,0,"",3,true
1015022,"",0,"",0,0,1,0,0,"",5,false
1015023,"玛吉特",0,"",0,0,1,0,0,"",4,false
1015024,"莉艾勒",0,"",0,0,1,0,0,"",4,false
1015025,"莉艾勒",0,"",0,0,1,0,0,"",4,false
1015026,"莉艾勒",0,"",0,0,1,0,0,"",4,false
1015027,"×酒場の観客0",0,"",0,0,1,0,0,"",5,false
1015028,"",0,"",0,0,1,0,0,"",5,false
1015029,"",0,"",0,0,1,0,0,"",5,false
1015030,"精悍的神殿骑士",0,"",0,0,1,0,0,"",3,false
1015031,"",0,"",0,0,1,0,0,"",5,false
1015032,"",0,"",0,0,1,0,0,"",5,false
1015033,"瓦努族咒法师",0,"",0,0,1,0,0,"",3,false
1015034,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015035,"莉艾勒",0,"",0,0,1,0,0,"",3,false
1015036,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015037,"莉艾勒",0,"",0,0,1,0,0,"",3,false
1015038,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015039,"莉艾勒",0,"",0,0,1,0,0,"",3,false
1015040,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015041,"莉艾勒",0,"",0,0,1,0,0,"",3,false
1015042,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015043,"莉艾勒",0,"",0,0,1,0,0,"",3,false
1015044,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015045,"莉艾勒",0,"",0,0,1,0,0,"",3,false
1015046,"死期将至的老龙",0,"",0,0,1,0,0,"",3,false
1015047,"莉艾勒",0,"",0,0,1,0,0,"",3,false
1015048,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015049,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015050,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015051,"莉艾勒",0,"",0,0,1,0,0,"",3,false
1015052,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015053,"莉艾勒",0,"",0,0,1,0,0,"",3,false
1015054,"×機工士ギルド員",0,"",0,0,1,0,0,"",2,false
1015055,"康斯坦",0,"",0,0,1,0,0,"",3,false
1015056,"",0,"",0,0,1,0,0,"",4,false
1015057,"",0,"",0,0,1,0,0,"",4,false
1015058,"",0,"",0,0,1,0,0,"",5,false
1015059,"",0,"",0,0,1,0,0,"",5,false
1015060,"",0,"",0,0,1,0,0,"",5,false
1015061,"×セレスト",0,"",0,0,1,0,0,"",5,false
1015062,"",0,"",0,0,1,0,0,"",5,false
1015063,"",0,"",0,0,1,0,0,"",5,false
1015064,"",0,"",0,0,1,0,0,"",5,false
1015065,"",0,"",0,0,1,0,0,"",5,false
1015066,"希德勒格",0,"",0,0,1,0,0,"",3,false
1015067,"莉艾勒",0,"",0,0,1,0,0,"",3,false
1015068,"莫古雷欧",0,"",0,0,1,0,0,"",4,false
1015069,"工房的机工士",0,"",0,0,1,0,0,"",4,false
1015070,"亚格",0,"",0,0,1,0,0,"",4,false
1015071,"威严的神殿骑士",0,"",0,0,1,0,0,"",4,false
1015072,"×",0,"",0,0,1,0,0,"",5,false
1015073,"博朗杜安·德·艾因哈特伯爵",0,"",0,0,1,0,0,"",4,false
1015074,"北洋的秘术师",0,"",0,0,1,0,0,"",4,false
1015075,"",0,"",0,0,1,0,0,"",5,false
1015076,"",0,"",0,0,1,0,0,"",5,false
1015077,"",0,"",0,0,1,0,0,"",5,false
1015078,"",0,"",0,0,1,0,0,"",5,false
1015079,"",0,"",0,0,1,0,0,"",5,false
1015080,"",0,"",0,0,1,0,0,"",5,false
1015081,"",0,"",0,0,1,0,0,"",5,false
1015082,"",0,"",0,0,1,0,0,"",5,false
1015083,"",0,"",0,0,1,0,0,"",5,false
1015084,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1015085,"",0,"",0,0,1,0,0,"",5,false
1015086,"",0,"",0,0,1,0,0,"",5,false
1015087,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1015088,"",0,"",0,0,1,0,0,"",5,false
1015089,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1015090,"",0,"",0,0,1,0,0,"",5,false
1015091,"",0,"",0,0,1,0,0,"",5,false
1015092,"受伤的猎人",0,"",0,0,1,0,0,"",3,false
1015093,"受伤的猎人",0,"",0,0,1,0,0,"",3,false
1015094,"受伤的猎人",0,"",0,0,1,0,0,"",3,false
1015095,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1015096,"",0,"",0,0,1,0,0,"",5,false
1015097,"尾羽集落的猎人",0,"",0,0,1,0,0,"",4,false
1015098,"×チョコボハンターその２",0,"",0,0,1,0,0,"",4,false
1015099,"×チョコボハンターその３",0,"",0,0,1,0,0,"",4,false
1015100,"×チョコボハンターその４",0,"",0,0,1,0,0,"",4,false
1015101,"",0,"",0,0,1,0,0,"",4,false
1015102,"",0,"",0,0,1,0,0,"",4,false
1015103,"",0,"",0,0,1,0,0,"",4,false
1015104,"魏吉",0,"",0,0,1,0,0,"",3,false
1015105,"×あの時のダラガブ球",0,"",0,0,1,0,0,"",5,false
1015106,"威严的神殿骑士",0,"",0,0,1,0,0,"",4,false
1015107,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1015108,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1015109,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1015110,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1015111,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1015112,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1015113,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1015114,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1015115,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1015116,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1015117,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1015118,"导航系统",0,"",0,0,1,0,0,"",4,false
1015119,"猫魅族的少女",0,"",0,0,1,0,0,"",3,false
1015120,"蕾薇瓦",0,"",0,0,1,0,0,"",4,false
1015121,"",0,"",0,0,1,0,0,"",4,false
1015122,"",0,"",0,0,1,0,0,"",4,false
1015123,"",0,"",0,0,1,0,0,"",4,false
1015124,"乔伊",0,"",0,0,1,0,0,"",4,false
1015125,"",0,"",0,0,1,0,0,"",4,false
1015126,"人偶一般的少女",0,"",0,0,1,0,0,"",4,false
1015127,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1015128,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1015129,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1015130,"貌似占星术士的女性",0,"",0,0,1,0,0,"",3,false
1015131,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1015132,"",0,"",0,0,1,0,0,"",2,false
1015133,"",0,"",0,0,1,0,0,"",2,false
1015134,"阿尔菲诺",0,"",0,0,1,0,0,"",3,false
1015135,"比格斯",0,"",0,0,1,0,0,"",3,false
1015136,"魏吉",0,"",0,0,1,0,0,"",3,false
1015137,"导航系统",0,"",0,0,1,0,0,"",3,false
1015138,"埃斯蒂尼安",0,"",0,0,1,0,0,"",3,false
1015139,"惴惴不安的莫古力",0,"",0,0,1,0,0,"",3,false
1015140,"畏首畏尾的莫古力",0,"",0,0,1,0,0,"",3,false
1015141,"战战兢兢的莫古力",0,"",0,0,1,0,0,"",3,false
1015142,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1015143,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1015144,"坎佩兰",0,"",0,0,1,0,0,"",3,false
1015145,"隼巢的老人",0,"",0,0,1,0,0,"",3,false
1015146,"负伤的骑兵",0,"",0,0,1,0,0,"",3,false
1015147,"未能逃出的骑兵",0,"",0,0,1,0,0,"",3,false
1015148,"负伤的骑兵",0,"",0,0,1,0,0,"",5,false
1015149,"负伤的骑兵",0,"",0,0,1,0,0,"",3,false
1015150,"",0,"",0,0,1,0,0,"",5,false
1015151,"蕾薇瓦",0,"",0,0,1,0,0,"",3,false
1015152,"",0,"",0,0,1,0,0,"",5,false
1015153,"隼巢的老人",0,"",0,0,1,0,0,"",3,false
1015154,"负伤的骑兵",0,"",0,0,1,0,0,"",3,false
1015155,"眼神尖锐的海盗",0,"",0,0,1,0,0,"",4,false
1015156,"",0,"",0,0,1,0,0,"",4,false
1015157,"",0,"",0,0,1,0,0,"",4,false
1015158,"",0,"",0,0,1,0,0,"",5,false
1015159,"雅内基纳尔",0,"",0,0,1,0,0,"",3,false
1015160,"",0,"",0,0,1,0,0,"",5,false
1015161,"",0,"",0,0,1,0,0,"",5,false
