Index,0 [STRING] [0x0],1 [UBYTE] [0x4],2 [BBOOL] [0x5],3 [BBOOL] [0x5],4 [BBOOL] [0x5]
1975,"",0,false,false,false
1976,"",0,false,false,false
1977,"",0,false,false,false
1978,"",0,false,false,false
1979,"",0,false,false,false
1980,"",0,false,false,false
1981,"",0,false,false,false
1982,"",0,false,false,false
1983,"",0,false,false,false
1984,"",0,false,false,false
1985,"",0,false,false,false
1986,"",0,false,false,false
1987,"",0,false,false,false
1988,"",0,false,false,false
1989,"",0,false,false,false
1990,"",0,false,false,false
1991,"",0,false,false,false
1992,"",0,false,false,false
1993,"",0,false,false,false
1994,"",0,false,false,false
1995,"",0,false,false,false
1996,"",0,false,false,false
1997,"",0,false,false,false
1998,"",0,false,false,false
1999,"",0,false,false,false
2000,"",0,false,false,false
