Index,0 [INT] [0x320],1 [UBYTE] [0x328],2 [USHORT] [0x324],3 [USHORT] [0x326],4 [STRING] [0x0],5 [STRING] [0x8],6 [STRING] [0x10],7 [STRING] [0x18],8 [STRING] [0x20],9 [STRING] [0x28],10 [STRING] [0x30],11 [STRING] [0x38],12 [STRING] [0x40],13 [STRING] [0x48],14 [STRING] [0x50],15 [STRING] [0x58],16 [STRING] [0x60],17 [STRING] [0x68],18 [STRING] [0x70],19 [STRING] [0x78],20 [STRING] [0x80],21 [STRING] [0x88],22 [STRING] [0x90],23 [STRING] [0x98],24 [STRING] [0xA0],25 [STRING] [0xA8],26 [STRING] [0xB0],27 [STRING] [0xB8],28 [STRING] [0xC0],29 [STRING] [0xC8],30 [STRING] [0xD0],31 [STRING] [0xD8],32 [STRING] [0xE0],33 [STRING] [0xE8],34 [STRING] [0xF0],35 [STRING] [0xF8],36 [STRING] [0x100],37 [STRING] [0x108],38 [STRING] [0x110],39 [STRING] [0x118],40 [STRING] [0x120],41 [STRING] [0x128],42 [STRING] [0x130],43 [STRING] [0x138],44 [STRING] [0x140],45 [STRING] [0x148],46 [STRING] [0x150],47 [STRING] [0x158],48 [STRING] [0x160],49 [STRING] [0x168],50 [STRING] [0x170],51 [STRING] [0x178],52 [STRING] [0x180],53 [STRING] [0x188],54 [STRING] [0x190],55 [STRING] [0x198],56 [STRING] [0x1A0],57 [STRING] [0x1A8],58 [STRING] [0x1B0],59 [STRING] [0x1B8],60 [STRING] [0x1C0],61 [STRING] [0x1C8],62 [STRING] [0x1D0],63 [STRING] [0x1D8],64 [STRING] [0x1E0],65 [STRING] [0x1E8],66 [STRING] [0x1F0],67 [STRING] [0x1F8],68 [STRING] [0x200],69 [STRING] [0x208],70 [STRING] [0x210],71 [STRING] [0x218],72 [STRING] [0x220],73 [STRING] [0x228],74 [STRING] [0x230],75 [STRING] [0x238],76 [STRING] [0x240],77 [STRING] [0x248],78 [STRING] [0x250],79 [STRING] [0x258],80 [STRING] [0x260],81 [STRING] [0x268],82 [STRING] [0x270],83 [STRING] [0x278],84 [STRING] [0x280],85 [STRING] [0x288],86 [STRING] [0x290],87 [STRING] [0x298],88 [STRING] [0x2A0],89 [STRING] [0x2A8],90 [STRING] [0x2B0],91 [STRING] [0x2B8],92 [STRING] [0x2C0],93 [STRING] [0x2C8],94 [STRING] [0x2D0],95 [STRING] [0x2D8],96 [STRING] [0x2E0],97 [STRING] [0x2E8],98 [STRING] [0x2F0],99 [STRING] [0x2F8],100 [STRING] [0x300],101 [STRING] [0x308],102 [STRING] [0x310],103 [STRING] [0x318],104 [UINT] [0x4],105 [UINT] [0xC],106 [UINT] [0x14],107 [UINT] [0x1C],108 [UINT] [0x24],109 [UINT] [0x2C],110 [UINT] [0x34],111 [UINT] [0x3C],112 [UINT] [0x44],113 [UINT] [0x4C],114 [UINT] [0x54],115 [UINT] [0x5C],116 [UINT] [0x64],117 [UINT] [0x6C],118 [UINT] [0x74],119 [UINT] [0x7C],120 [UINT] [0x84],121 [UINT] [0x8C],122 [UINT] [0x94],123 [UINT] [0x9C],124 [UINT] [0xA4],125 [UINT] [0xAC],126 [UINT] [0xB4],127 [UINT] [0xBC],128 [UINT] [0xC4],129 [UINT] [0xCC],130 [UINT] [0xD4],131 [UINT] [0xDC],132 [UINT] [0xE4],133 [UINT] [0xEC],134 [UINT] [0xF4],135 [UINT] [0xFC],136 [UINT] [0x104],137 [UINT] [0x10C],138 [UINT] [0x114],139 [UINT] [0x11C],140 [UINT] [0x124],141 [UINT] [0x12C],142 [UINT] [0x134],143 [UINT] [0x13C],144 [UINT] [0x144],145 [UINT] [0x14C],146 [UINT] [0x154],147 [UINT] [0x15C],148 [UINT] [0x164],149 [UINT] [0x16C],150 [UINT] [0x174],151 [UINT] [0x17C],152 [UINT] [0x184],153 [UINT] [0x18C],154 [UINT] [0x194],155 [UINT] [0x19C],156 [UINT] [0x1A4],157 [UINT] [0x1AC],158 [UINT] [0x1B4],159 [UINT] [0x1BC],160 [UINT] [0x1C4],161 [UINT] [0x1CC],162 [UINT] [0x1D4],163 [UINT] [0x1DC],164 [UINT] [0x1E4],165 [UINT] [0x1EC],166 [UINT] [0x1F4],167 [UINT] [0x1FC],168 [UINT] [0x204],169 [UINT] [0x20C],170 [UINT] [0x214],171 [UINT] [0x21C],172 [UINT] [0x224],173 [UINT] [0x22C],174 [UINT] [0x234],175 [UINT] [0x23C],176 [UINT] [0x244],177 [UINT] [0x24C],178 [UINT] [0x254],179 [UINT] [0x25C],180 [UINT] [0x264],181 [UINT] [0x26C],182 [UINT] [0x274],183 [UINT] [0x27C],184 [UINT] [0x284],185 [UINT] [0x28C],186 [UINT] [0x294],187 [UINT] [0x29C],188 [UINT] [0x2A4],189 [UINT] [0x2AC],190 [UINT] [0x2B4],191 [UINT] [0x2BC],192 [UINT] [0x2C4],193 [UINT] [0x2CC],194 [UINT] [0x2D4],195 [UINT] [0x2DC],196 [UINT] [0x2E4],197 [UINT] [0x2EC],198 [UINT] [0x2F4],199 [UINT] [0x2FC],200 [UINT] [0x304],201 [UINT] [0x30C],202 [UINT] [0x314],203 [UINT] [0x31C]
61,66477,1,30,44,"INIT_POP_1ST_01","INIT_POP_1ST_02","INIT_POP_1ST_03","INIT_POP_1ST_04","INIT_P_POP_01","INIT_P_POP_02","INIT_P_POP_03","INIT_POP_2ST_01","INIT_POP_2ST_02","INIT_POP_BOSS_AFTER_MUTATION","INIT_POP_3_01","INIT_POP_3_02","INIT_POP_3_03","DEF_ACTION_MUTATE_AIVIS","DEF_ACTION_CALL_MONSTER","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_ACTION0","LOC_ACTION1","LOC_ACTOR4","LOC_BGM0","LOC_BGM1","LOC_ACTION2","LOC_ACTION3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4256791,4256796,4256797,4256798,4256801,4256802,4256803,4256804,4256805,4291248,4292891,4292892,4292887,1162,1163,1006902,1006903,1006904,1006907,4323677,4323689,961,982,1006949,83,113,66,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,66519,1,30,48,"INIT_P_POP_01","INIT_P_POP_02","INIT_P_POP_03","INIT_POP_1ST_01","INIT_POP_1ST_02","INIT_POP_1ST_03","INIT_POP_1ST_04","INIT_POP_2ST_01","INIT_POP_2ST_02","INIT_POP_2ST_03","INIT_POP_2ST_04","INIT_POP_2ST_05","INIT_POP_2ST_06","INIT_POP_3ST_01","INIT_POP_3ST_02","INIT_POP_3ST_03","INIT_POP_3ST_04","INIT_POP_3ST_05","INIT_POP_3ST_06","INIT_POP_3ST_07","POP_RANGE_ENEMY_MOVE_01","YELL_QIB_02","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_ACTOR5","LOC_ACTOR6","LOC_ACTOR7","LOC_MARKER_01","LOC_MARKER_02","LOC_MARKER_03","LOC_ACTION0","LOC_ACTION1","LOC_ACTION2","LOC_ACTION3","LOC_BGM0","LOC_BGM1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4264062,4264069,4264070,4264130,4264135,4264138,4264140,4264377,4264378,4264380,4264381,4264382,4264384,4264403,4264404,4264406,4264407,4264408,4264411,4264412,4268836,1530,1003837,1007628,1007001,1002275,1003782,1007622,1007623,1007624,4323173,4323176,4323178,34,934,936,1005,83,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,66540,1,30,50,"INIT_P_POP_CID","INIT_POP_1_ARC_01","INIT_POP_1_ARC_02","INIT_POP_1_LNC_01","INIT_POP_1_LNC_02","INIT_POP_1_GLA_01","INIT_POP_1_ARMOR_01","INIT_POP_2_CNJ_01","INIT_POP_2_LNC_01","INIT_POP_2_ARC_01","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_ACTOR5","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_POS_ACTOR2","LOC_POS_ACTOR3","LOC_POS_ACTOR4","LOC_ACTION1","QIB_LOG_MESSAGE_01","DEF_ACTION_OVER_BOOST","CUT_SCENE_01","BGM_BATTLE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4270049,4270002,4270003,4270007,4270008,4270011,4270036,4270059,4270060,4270061,1003855,1007668,1007669,1007669,1002908,1007667,4323824,4323827,4323828,4323829,4323830,587,3226,1286,255,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,66541,1,30,50,"INIT_P_POP_01","INIT_P_POP_02","INIT_POP_1ST_01","INIT_POP_1ST_02","INIT_POP_1ST_03","INIT_POP_1ST_04","INIT_ENPC_01","INIT_ENPC_02","CUT_SCENE_01","CUT_SCENE_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4277157,4277164,4277127,4277134,4277135,4277136,4277249,4277250,256,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,66057,1,30,50,"INIT_P_POP_1_BIGGS","INIT_P_POP_1_ARMOR_WEDGE","INIT_POP_1_1_EXC_LEADER","INIT_POP_1_1_LNC_01","INIT_POP_1_1_THM_01","INIT_P_POP_1_PAPALYMO","INIT_P_POP_1_URIANGER","INIT_ENPC_1_MINFILIA","INIT_ENPC_1_TATARU","INIT_POP_1_2_LNC_01","INIT_POP_1_2_CNJ_01","INIT_POP_1_2_GLA_01","INIT_ENPC_2_MINFILIA","INIT_ENPC_2_TATARU","INIT_ENPC_2_BIGGS","INIT_P_POP_2_PAPALYMO","INIT_P_POP_2_URIANGER","INIT_POP_2_1_LNC_01","INIT_POP_2_1_GLA_01","INIT_POP_2_1_CNJ_01","INIT_POP_2_1_KIL_01","INIT_POP_2_1_THM_01","INIT_POP_2_2_KIL_01","INIT_POP_2_2_KIL_02","INIT_POP_2_2_LNC_01","INIT_POP_2_2_THM_01","INIT_POP_2_2_THM_02","INIT_POP_2_2_TOOL_01","INIT_POP_2_2_TOOL_02","INIT_POP_2_2_TOOL_03","INIT_POP_2_3_STL_03","INIT_POP_2_2_CNJ_03","INIT_P_POP_PET","WARP_01","INIT_EO_POP_URIANGER_HANDS_ON","INIT_EO_POP_PAPALYMO_HANDS_ON","EVENT_ACTION_01","INIT_ENPC_POP_URIANGER","INIT_ENPC_POP_PAPALYMO","YELL_QIB_URIANGER_01","YELL_QIB_PAPALYMO_01","YELL_QIB_01","YELL_QIB_02","YELL_QIB_03","LOGMESSAGE_QIB_01","LOGMESSAGE_QIB_02","LOGMESSAGE_QIB_03","DEF_ACTION_SUMMON_PET_BNPC","STATUS_CUSTOM_REGEN","CUT_SCENE_01","CUT_SCENE_02","BGM_BATTLE_2ND","DEF_WEATHER_SUNY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4278226,4278227,4278232,4278234,4278235,4278239,4278243,4278275,4278277,4278298,4278300,4278305,4288517,4288518,4288515,4278513,4278521,4278529,4278538,4278558,4278569,4278577,4285260,4285261,4285274,4285278,4285317,4286888,4286889,4286891,4287242,4287243,4308235,4278503,4307830,4307829,42,4307929,4307930,1192,1193,1693,1694,1695,3214,3215,3216,1307,36,258,259,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66585,1,30,34,"INIT_P_POP_SOLUKU_01","INIT_POP_1_ADAMANT_01","INIT_POP_1_ADAMANT_02","INIT_POP_1_ADAMANT_03","INIT_POP_2_ADAMANT_01","INIT_POP_2_ADAMANT_02","INIT_POP_2_JLYFISH_01","INIT_POP_2_JLYFISH_02","INIT_POP_2_JLYFISH_03","INIT_POP_2_JLYFISH_04","INIT_P_POP_KYURIOUS_01","INIT_POP_3_ADAMANT_BOSS","INIT_POP_3_ADAMANT_01","INIT_POP_3_ADAMANT_02","INIT_POP_3_ADAMANT_03","INIT_POP_3_ADAMANT_04","INIT_POP_4_JLYFISH_01","INIT_POP_4_JLYFISH_02","INIT_POP_4_JLYFISH_03","INIT_POP_4_JLYFISH_04","INIT_POP_4_ELEMENT_01","INIT_POP_4_ADAMANT_01","INIT_POP_4_ADAMANT_02","INIT_POP_4_ADAMANT_03","LOC_ACTOR0","LOC_ACTOR1","LOC_POS_ACTOR0","CUT_START_NCUT","CUT_INSART_NCUT","WARP_01","INIT_P_POP_SOLUKU_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4299987,4299990,4299991,4299992,4299995,4299997,4299999,4300001,4300006,4300007,4300008,4300009,4300010,4300011,4300012,4300013,4300014,4300015,4300016,4300017,4300018,4300121,4300122,4300123,1007128,1002696,4309208,320,321,4332431,4333234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,66590,1,30,50,"INIT_POP_1ST_A_01","INIT_POP_1ST_A_02","INIT_POP_1ST_A_03","INIT_POP_1ST_A_04","INIT_POP_1ST_A_05","INIT_P_POP_01","INIT_P_POP_02","INIT_P_POP_03","INIT_POP_2ND_B_01","INIT_POP_2ND_B_02","INIT_POP_2ND_B_03","INIT_POP_2ND_B_04","INIT_POP_2ND_B_05","INIT_POP_BOSS","WARP_01","INIT_POP_3RD_C_01","INIT_POP_3RD_C_02","INIT_POP_3RD_C_03","INIT_POP_3RD_C_04","INIT_POP_3RD_C_05","INIT_POP_3RD_C_06","INIT_POP_3RD_C_07","INIT_POP_3RD_C_08","INIT_POP_3RD_C_09","INIT_POP_3RD_C_10","INIT_POP_3RD_C_11","INIT_POP_3RD_C_12","INIT_POP_3RD_C_13","INIT_POP_4TH_D_01","INIT_POP_4TH_D_02","INIT_POP_4TH_D_03","INIT_POP_4TH_D_04","INIT_POP_4TH_D_05","INIT_POP_4TH_D_06","INIT_POP_4TH_D_07","INIT_POP_4TH_D_08","INIT_POP_4TH_D_09","INIT_POP_4TH_D_10","INIT_POP_4TH_D_11","INIT_POP_4TH_C_01","INIT_POP_4TH_C_02","INIT_POP_4TH_C_03","INIT_POP_4TH_C_04","INIT_POP_4TH_C_05","INIT_POP_4TH_C_06","INIT_POP_4TH_C_07","INIT_POP_4TH_C_08","INIT_POP_4TH_C_09","INIT_POP_4TH_C_10","INIT_POP_4TH_C_11","INIT_POP_4TH_C_12","INIT_POP_4TH_C_13","INIT_POP_4TH_C_14","INIT_POP_4TH_C_15","INIT_POP_4TH_C_16","INIT_POP_4TH_C_17","INIT_ENPC_POP_01","INIT_ENPC_POP_02","LOG_EVENT_QIB_WAR500_BTL_01","LOG_EVENT_QIB_WAR500_BTL_02","BGM_JOB_SHIREN","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_POS_ACTOR0","CUT_INSART_NCUT","CUT_END_NCUT","INIT_ENPC_POP_03","INIT_ENPC_POP_04","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4272556,4272557,4272558,4272559,4272560,4329195,4272571,4272573,4272579,4272580,4272581,4272582,4272583,4273307,4273310,4273323,4273324,4273327,4273328,4273331,4273332,4273334,4273335,4273336,4273338,4273341,4273343,4273344,4273694,4273695,4273696,4273697,4273700,4273701,4273702,4273704,4273705,4273706,4273708,4273709,4273710,4273713,4273714,4273715,4273716,4273727,4273729,4273732,4273733,4273735,4273738,4273740,4302586,4302587,4302589,4302590,4274643,4274644,3204,3205,91,1007128,1007141,1007142,1007143,4312944,323,324,4322368,4322688,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,66595,1,30,49,"INIT_POP_1_BOSS_JENLINCE_01","INIT_POP_1_B_TYPE_GLA_01","INIT_POP_1_B_TYPE_GLA_02","INIT_POP_1_B_TYPE_GLA_03","INIT_POP_1_A_TYPE_GLA_01","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4296937,4296942,4296943,4296944,4296945,330,331,3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,66596,1,30,50,"INIT_P_POP_SOLKIZAGIL_01","INIT_P_POP_JENLINCE_01","INIT_POP_1_OGA_01","INIT_POP_1_ARLIMAN_01","INIT_POP_2_PGL_SAKATU_01","INIT_POP_2_PGL_SAKATU_02","INIT_POP_2_PGL_SAKATU_03","INIT_POP_3_PGL_SAKATU_01","INIT_POP_3_PGL_SAKATU_02","INIT_POP_3_PGL_SAKATU_03","INIT_POP_3_GLA_SAKATU_01","INIT_POP_3_GLA_SAKATU_02","INIT_POP_3_BOSS_SAKATU_01","POP_EOBJ_COMEET_POINT_01","POP_EOBJ_COMEET_OMEN_01","INIT_P_POP_SOLKIZAGIL_02","INIT_P_POP_JENLINCE_02","INIT_POP_4_PGL_SAKATU_01","INIT_POP_4_PGL_SAKATU_02","INIT_POP_4_PGL_SAKATU_03","INIT_POP_4_SUMMON_MAMONJIN_01","INIT_POP_4_DETHEGAIZE_01","EVENT_ACTION_01","INIT_P_POP_JENLINCE_03","INIT_P_POP_SOLKIZAGIL_03","WARP_01","CUT_START_NCUT","CUT_END_NCUT","BGM_LASTHALF","BGM_SEARCH_PHASE","INIT_P_POP_STAR_MAP_TARGET","DEF_ACTION_STAR_MAP","POP_AVOID_STAR_MAP_MOVE","POP_ENEMY_MOVE_01","POP_ENEMY_MOVE_02","PR_SOLKIZAGIL_MOVE","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4293473,4293474,4293477,4293479,4293524,4293525,4293526,4293534,4293535,4293536,4293547,4293548,4293553,4293747,4293748,4293791,4293788,4293994,4293995,4293996,4293997,4293999,6,4302195,4302196,4302204,332,333,91,141,4323575,1116,4323599,4293554,4323984,4330647,3616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,66597,1,30,34,"INIT_ENPC_POP_1_ERIC_01","INIT_EOBJ_POP_1_MACHIN_01","INIT_POP_1_IMP_01","INIT_POP_1_IMP_02","INIT_POP_1_IMP_03","INIT_POP_1_IMP_04","INIT_POP_1_IMP_05","INIT_POP_1_IMP_06","INIT_POP_2_IMP_BOSS_01","INIT_POP_3_MASEKIKUN_01","INIT_POP_3_MASEKIKUN_02","INIT_POP_3_MASEKIKUN_03","CUT_END_NCUT","LOC_ACTOR0","LOC_POS_ACTOR0","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_POS_ACTOR1","LOC_POS_ACTOR2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4306244,4306245,4306246,4306247,4306248,4306249,4306250,4306251,4306253,4306259,4306260,4306261,338,1006749,4324013,1006749,1007892,1007893,1007894,4325065,4325150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,66602,1,30,50,"INIT_POP_BOSS","INIT_POP_1ST_A_01","INIT_POP_1ST_B_01","INIT_POP_1ST_C_01","INIT_POP_1ST_D_01","INIT_POP_2ND_ENERGIE_01","INIT_P_POP_FOR_BUFF_ACTION","POP_RANGE_ENEMY_MOVE_01","LOGMESSAGE_QIB_01","LOGMESSAGE_QIB_02","DEF_ACTION_ENERGY_SUMMON","DEF_ACTION_CHACKRA","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4268988,4268991,4268992,4268993,4268994,4269009,4307688,4269001,3203,3213,1094,1310,340,341,3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,66608,1,30,50,"INIT_POP_1_ESTINIAN_01","INIT_POP_2_DRGON_HEART_01","INIT_POP_3_DRAGON_POWER_02","INIT_POP_3_DRAGON_POWER_03","INIT_POP_3_DRAGON_POWER_04","INIT_POP_3_DRAGON_POWER_05","INIT_POP_3_DRAGON_POWER_06","INIT_POP_3_DRAGON_POWER_07","INIT_ENPC_POP_ALBERIC","LOG_EVENT_QIB_JOBDRG500_01","LOG_EVENT_QIB_JOBDRG500_02","LOG_EVENT_QIB_JOBDRG500_03","LOG_EVENT_QIB_JOBDRG500_04","STATUS_CUSTOM_DRAGON_EYE_POWER","DEF_ACTION_DRAGON_BLESS","DEF_ACTION_DRAGON_DIVE","EOBJ_DAMAGE_RANGE_FIRE","STATUS_CUSTOM_DAMAGE_RANGE_FIRE","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4287051,4287059,4287079,4287082,4287083,4287085,4287086,4287087,4287046,3207,3220,3213,3221,43,1063,1064,4313761,22,336,337,3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,66612,1,30,49,"INIT_P_POP_DAZA_01","INIT_POP_1_VOID_01","INIT_POP_1_VOID_02","INIT_POP_1_VOID_03","INIT_POP_1_VOID_04","INIT_POP_1_VOID_05","INIT_POP_1_DMN_01","INIT_POP_1_DMN_02","INIT_POP_1_GST_01","INIT_POP_1_GST_02","INIT_POP_1_GST_03","INIT_POP_2_VOID_01","INIT_POP_2_VOID_02","INIT_POP_2_VOID_03","INIT_POP_2_VOID_04","INIT_POP_2_VOID_05","INIT_POP_2_VOID_06","INIT_POP_2_VOID_07","INIT_POP_2_DMN_01","INIT_POP_2_DMN_02","INIT_POP_2_DMN_03","INIT_POP_2_GST_01","INIT_POP_2_GST_02","INIT_POP_2_GST_03","INIT_POP_2_GST_04","INIT_POP_3_VOID_01","INIT_POP_3_VOID_02","INIT_POP_3_VOID_03","INIT_POP_3_VOID_04","INIT_POP_3_VOID_05","INIT_POP_3_VOID_06","INIT_POP_3_VOID_07","INIT_POP_3_DGAZE_01","INIT_POP_3_DGAZE_02","INIT_POP_3_DGAZE_03","INIT_POP_3_GST_01","INIT_POP_3_GST_02","INIT_POP_3_GST_03","INIT_POP_3_GST_04","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_POS_ACTOR0","JOB_STORY_MES","LOC_BGM1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4294979,4294980,4294981,4294983,4294984,4294985,4294986,4294987,4294988,4294989,4294990,4294992,4294993,4294994,4294995,4294996,4294997,4294998,4295000,4295001,4295002,4295003,4295004,4295005,4295006,4295008,4295009,4295010,4295011,4295012,4295013,4295014,4295015,4295016,4295017,4295018,4295019,4295020,4295021,1007898,1007895,1007895,1007895,1007895,4328116,3645,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,66614,1,30,50,"INIT_P_POP_1ST_A_01","INIT_P_POP_1ST_B_01","INIT_P_POP_1ST_C_01","INIT_POP_BOSS","INIT_POP_2ND_VOIDGATE_A","INIT_POP_2ND_VOIDGATE_B","INIT_POP_3RD_VOIDGATE_C","INIT_POP_3RD_C_01_RANDOM_POP","INIT_POP_2ND_A_01_RANDOM_POP","INIT_POP_2ND_B_01_RANDOM_POP","INIT_ENPC_POP_01","CUT_START_NCUT","CUT_END_NCUT","QIB_YELL_01","QIB_YELL_02","QIB_YELL_03","POP_RANGE_DAZA_MOVE","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4278135,4278137,4278138,4278139,4278142,4278143,4278156,4278157,4278336,4278337,4284477,344,345,1872,1873,1874,4330432,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
