Index,0 [BOOL] [0x9],1 [BOOL] [0xA],2 [BOOL] [0xB],3 [BOOL] [0xC],4 [BOOL] [0xD],5 [BOOL] [0xE],6 [BOOL] [0xF],7 [BOOL] [0x10],8 [UBYTE] [0x6],9 [UINT] [0x0],10 [UBYTE] [0x7],11 [USHORT] [0x4],12 [BBOOL] [0x11],13 [BBOOL] [0x11],14 [BBOOL] [0x11],15 [UBYTE] [0x8],16 [BBOOL] [0x11]
2007974,false,false,false,false,false,false,false,false,3,2818142,7,9524,true,false,true,0,false
2007975,false,false,false,false,false,false,false,false,3,2818148,7,9524,true,false,true,0,false
2007976,false,false,false,false,false,false,false,false,3,2818149,7,9524,true,false,true,0,false
2007977,false,false,false,false,false,false,false,false,3,2818150,7,9524,true,false,true,0,false
2007978,false,false,false,false,false,false,false,false,3,2818151,7,9524,true,false,true,0,false
2007979,false,false,false,false,false,false,false,false,3,2818152,7,9524,true,false,true,0,false
2007980,false,false,false,false,false,false,false,false,3,2818153,7,9524,true,false,true,0,false
2007981,false,false,false,false,false,false,false,false,3,2818154,7,9524,true,false,true,0,false
2007982,false,false,false,false,false,false,false,false,3,2818155,7,9524,true,false,true,0,false
2007983,false,false,false,false,false,false,false,false,3,2818156,7,9524,true,false,true,0,false
2007984,false,false,false,false,false,false,false,false,3,2818157,7,9524,true,false,true,0,false
2007985,false,false,false,false,false,false,false,false,3,2818163,7,9524,true,false,true,0,false
2007986,false,false,false,false,false,false,false,false,3,2818164,7,9524,true,false,true,0,false
2007987,false,false,false,false,false,false,false,false,3,2818165,7,9524,true,false,true,0,false
2007988,false,false,false,false,false,false,false,false,3,2818166,7,9524,true,false,true,0,false
2007989,false,false,false,false,false,false,false,false,3,2818167,7,9524,true,false,true,0,false
2007990,false,false,false,false,false,false,false,false,3,2818168,7,9524,true,false,true,0,false
2007991,false,false,false,false,false,false,false,false,3,2818169,7,9524,true,false,true,0,false
2007992,false,false,false,false,false,false,false,false,3,2818170,7,9524,true,false,true,0,false
2007993,false,false,false,false,false,false,false,false,3,2818171,7,9524,true,false,true,0,false
2007994,false,false,false,false,false,false,false,false,3,2818172,7,9524,true,false,true,0,false
2007995,false,false,false,false,false,false,false,false,3,2818178,7,9524,true,false,true,0,false
2007996,false,false,false,false,false,false,false,false,3,2818179,7,9524,true,false,true,0,false
2007997,false,false,false,false,false,false,false,false,3,2818180,7,9524,true,false,true,0,false
2007998,false,false,false,false,false,false,false,false,3,2818181,7,9524,true,false,true,0,false
2007999,false,false,false,false,false,false,false,false,3,2818182,7,9524,true,false,true,0,false
2008000,false,false,false,false,false,false,false,false,3,2818183,7,9524,true,false,true,0,false
2008001,false,false,false,false,false,false,false,false,3,2818184,7,9524,true,false,true,0,false
2008002,false,false,false,false,false,false,false,false,3,2818185,7,9524,true,false,true,0,false
2008003,false,false,false,false,false,false,false,false,3,2818186,7,9524,true,false,true,0,false
2008004,false,false,false,false,false,false,false,false,3,2818187,7,9524,true,false,true,0,false
2008005,false,false,false,false,false,false,false,false,3,2818193,7,9524,true,false,true,0,false
2008006,false,false,false,false,false,false,false,false,3,2818194,7,9524,true,false,true,0,false
2008007,false,false,false,false,false,false,false,false,3,2818195,7,9524,true,false,true,0,false
2008008,false,false,false,false,false,false,false,false,3,2818196,7,9524,true,false,true,0,false
2008009,false,false,false,false,false,false,false,false,3,2818197,7,9524,true,false,true,0,false
2008010,false,false,false,false,false,false,false,false,3,2818198,7,9524,true,false,true,0,false
2008011,false,false,false,false,false,false,false,false,3,2818199,7,9524,true,false,true,0,false
2008012,false,false,false,false,false,false,false,false,3,2818200,7,9524,true,false,true,0,false
2008013,false,false,false,false,false,false,false,false,3,2818201,7,9524,true,false,true,0,false
2008014,false,false,false,false,false,false,false,false,3,2818202,7,9524,true,false,true,0,false
2008015,false,false,false,false,false,false,false,false,3,2818208,7,9524,true,false,true,0,false
2008016,false,false,false,false,false,false,false,false,3,2818209,7,9524,true,false,true,0,false
2008017,false,false,false,false,false,false,false,false,3,2818210,7,9524,true,false,true,0,false
2008018,false,false,false,false,false,false,false,false,3,2818211,7,9524,true,false,true,0,false
2008019,false,false,false,false,false,false,false,false,3,2818212,7,9524,true,false,true,0,false
2008020,false,false,false,false,false,false,false,false,3,2818213,7,9524,true,false,true,0,false
2008021,false,false,false,false,false,false,false,false,3,2818214,7,9524,true,false,true,0,false
2008022,false,false,false,false,false,false,false,false,3,2818215,7,9524,true,false,true,0,false
2008023,false,false,false,false,false,false,false,false,3,2818216,7,9524,true,false,true,0,false
2008024,false,false,false,false,false,false,false,false,3,2818217,7,9524,true,false,true,0,false
2008025,false,false,false,false,false,false,false,false,3,68017,7,2702,false,false,true,0,false
2008026,false,false,false,false,false,false,false,false,3,853453,7,4397,true,false,true,0,false
2008027,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008028,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008029,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008030,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008031,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008032,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008033,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008034,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008035,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008036,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008037,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008038,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008039,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008040,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008041,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008042,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008043,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008044,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008045,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008046,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008047,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008048,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008049,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008050,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008051,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008052,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008053,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008054,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008055,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008056,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008057,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008058,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008059,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008060,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008061,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008062,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008063,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008064,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008065,false,false,false,false,false,false,false,false,3,67994,7,2702,false,false,true,0,false
2008066,false,false,false,false,false,false,false,false,3,67995,7,16443,false,false,true,0,false
2008067,false,false,false,false,false,false,false,false,3,67995,7,2791,true,false,true,0,false
2008068,false,false,false,false,false,false,false,false,3,67995,7,1998,true,false,true,0,false
2008069,false,false,false,false,false,false,false,false,3,67995,7,1846,true,false,true,0,false
2008070,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008071,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008072,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008073,false,false,false,false,false,false,false,false,3,0,7,16439,false,false,true,0,false
2008074,false,false,false,false,false,false,false,false,3,68179,7,2075,true,false,true,0,false
2008075,false,false,false,false,false,false,false,false,3,68179,7,2075,true,false,true,0,false
2008076,false,false,false,false,false,false,false,false,3,68179,7,2075,true,false,true,0,false
2008077,false,false,false,false,false,false,false,false,3,68179,7,2075,true,false,true,0,false
2008078,false,false,false,false,false,false,false,false,3,68180,7,3745,true,false,true,0,false
2008079,false,false,false,false,false,false,false,false,3,68180,7,3745,true,false,true,0,false
2008080,false,false,false,false,false,false,false,false,3,68180,7,3745,true,false,true,0,false
2008081,false,false,false,false,false,false,false,false,3,67946,7,2702,false,false,true,0,false
2008082,false,false,false,false,false,false,false,false,4,0,7,17330,false,false,true,0,false
2008083,false,false,false,false,false,false,false,false,3,68212,7,16444,true,false,true,0,false
2008084,false,false,false,false,false,false,false,false,3,68212,7,16444,true,false,true,0,false
2008085,false,false,false,false,false,false,false,false,3,68212,7,16444,true,false,true,0,false
2008086,false,false,false,false,false,false,false,false,3,68251,7,2775,true,false,true,0,false
2008087,false,false,false,false,false,false,false,false,3,68354,7,1625,true,false,true,0,false
2008088,false,false,false,false,false,false,false,false,3,68404,7,1625,true,false,true,0,false
2008089,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008090,false,false,false,false,false,false,false,false,3,67972,7,2075,true,false,true,0,false
2008091,false,false,false,false,false,false,false,false,3,67975,7,16530,false,false,true,0,false
2008092,false,false,false,false,false,false,false,false,3,67975,7,2075,true,false,true,0,false
2008093,false,false,false,false,false,false,false,false,3,67975,7,2075,true,false,true,0,false
2008094,false,false,false,false,false,false,false,false,3,67975,7,2075,true,false,true,0,false
2008095,false,false,false,false,false,false,false,false,3,67975,7,2075,true,false,true,0,false
2008096,false,false,false,false,false,false,false,false,3,67975,7,2075,true,false,true,0,false
2008097,false,false,false,false,false,false,false,false,3,67975,7,2075,true,false,true,0,false
2008099,false,false,false,false,false,false,false,false,3,68208,7,2076,true,false,true,0,false
2008100,false,false,false,false,false,false,false,false,3,68208,7,16486,false,false,true,0,false
2008101,false,false,false,false,false,false,false,false,3,68108,7,2075,true,false,true,0,false
2008102,false,false,false,false,false,false,false,false,4,0,7,15904,true,false,true,0,false
2008103,false,false,false,false,false,false,false,false,3,67949,7,2075,true,false,true,0,false
2008104,false,false,false,false,false,false,false,false,3,67949,7,1626,true,false,true,0,false
2008105,false,false,false,false,false,false,false,false,3,68615,7,2075,true,false,true,0,false
2008106,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008107,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008108,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008109,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008110,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008111,false,false,false,false,false,false,false,false,3,68211,7,16485,true,false,true,0,false
2008112,false,false,false,false,false,false,false,false,3,68211,7,16485,true,false,true,0,false
2008113,false,false,false,false,false,false,false,false,3,68211,7,16485,true,false,true,0,false
2008114,false,false,false,false,false,false,false,false,3,68211,7,16485,true,false,true,0,false
2008115,false,false,false,false,false,false,false,false,3,68211,7,16485,true,false,true,0,false
2008116,false,false,false,false,false,false,false,false,3,68211,7,16485,true,false,true,0,false
2008117,false,false,false,false,false,false,false,false,3,68236,7,15949,true,false,true,0,false
2008118,false,false,false,false,false,false,false,false,3,68236,7,15949,true,false,true,0,false
2008119,false,false,false,false,false,false,false,false,3,68236,7,15949,true,false,true,0,false
2008120,false,false,false,false,false,false,false,false,3,68236,7,15949,true,false,true,0,false
2008121,false,false,false,false,false,false,false,false,3,68236,7,15949,true,false,true,0,false
2008122,false,false,false,false,false,false,false,false,3,68236,7,15949,true,false,true,0,false
2008123,false,false,false,false,false,false,false,false,3,68239,7,15935,true,false,true,0,false
2008124,false,false,false,false,false,false,false,false,3,68239,7,15935,true,false,true,0,false
2008125,false,false,false,false,false,false,false,false,3,68239,7,15935,true,false,true,0,false
2008126,false,false,false,false,false,false,false,false,3,721074,7,0,true,false,true,0,false
2008127,false,false,false,false,false,false,false,false,3,68279,7,1625,true,false,true,0,false
2008128,false,false,false,false,false,false,false,false,3,68040,7,2123,true,false,true,0,false
2008129,false,false,false,false,false,false,false,false,3,68040,7,2123,true,false,true,0,false
2008130,false,false,false,false,false,false,false,false,3,0,7,2702,false,false,true,0,false
2008131,false,false,false,false,false,false,false,false,3,68040,7,2123,true,false,true,0,false
2008132,false,false,false,false,false,false,false,false,3,0,7,2702,false,false,true,0,false
2008133,false,false,false,false,false,false,false,false,3,0,7,2702,false,false,true,0,false
2008134,false,false,false,false,false,false,false,false,3,131260,0,2632,true,false,true,0,false
2008135,false,false,false,false,false,false,false,false,3,68010,7,1626,false,false,true,0,false
2008136,false,false,false,false,false,false,false,false,3,68247,7,2075,true,false,true,0,false
2008137,false,false,false,false,false,false,false,false,3,68247,7,2075,true,false,true,0,false
2008138,false,false,false,false,false,false,false,false,3,68247,7,2075,true,false,true,0,false
2008139,false,false,false,false,false,false,false,false,3,68252,7,16484,true,false,true,0,false
2008140,false,false,false,false,false,false,false,false,3,68252,7,16484,true,false,true,0,false
2008141,false,false,false,false,false,false,false,false,3,68252,7,16484,true,false,true,0,false
2008142,false,false,false,false,false,false,false,false,3,68252,7,3745,true,false,true,0,false
2008143,false,false,false,false,false,false,false,false,3,68252,7,3745,true,false,true,0,false
2008144,false,false,false,false,false,false,false,false,3,68252,7,3745,true,false,true,0,false
2008145,false,false,false,false,false,false,false,false,3,68253,7,2075,true,false,true,0,false
2008146,false,false,false,false,false,false,false,false,3,68253,7,2075,true,false,true,0,false
2008147,false,false,false,false,false,false,false,false,3,68253,7,2075,true,false,true,0,false
2008148,false,false,false,false,false,false,false,false,3,68253,7,2075,true,false,true,0,false
2008149,false,false,false,false,false,false,false,false,3,68253,7,2075,true,false,true,0,false
2008150,false,false,false,false,false,false,false,false,3,68253,7,2075,true,false,true,0,false
2008151,false,false,false,false,false,false,false,false,3,68253,7,9080,false,false,true,0,false
2008152,false,false,false,false,false,false,false,false,3,68253,7,9079,false,false,true,0,false
2008153,false,false,false,false,false,false,false,false,3,68278,7,9458,true,false,true,0,false
2008154,false,false,false,false,false,false,false,false,3,68278,7,9458,true,false,true,0,false
2008155,false,false,false,false,false,false,false,false,3,68278,7,9458,true,false,true,0,false
2008156,false,false,false,false,false,false,false,false,3,68278,7,9458,true,false,true,0,false
2008157,false,false,false,false,false,false,false,false,3,67987,7,1625,true,false,true,0,false
2008158,false,false,false,false,false,false,false,false,3,68001,7,2075,true,false,true,0,false
2008159,false,false,false,false,false,false,false,false,3,68001,7,2075,true,false,true,0,false
2008160,false,false,false,false,false,false,false,false,3,68001,7,2075,true,false,true,0,false
2008161,false,false,false,false,false,false,false,false,3,853506,7,4397,true,false,true,0,false
2008162,false,false,false,false,false,false,false,false,3,68289,7,3406,false,false,true,0,false
2008163,false,false,false,false,false,false,false,false,3,68289,7,4155,false,false,true,0,false
2008164,false,false,false,false,false,false,false,false,3,68289,7,3186,false,false,true,0,false
2008165,false,false,false,false,false,false,false,false,3,68292,7,2056,false,false,true,0,false
2008166,false,false,false,false,false,false,false,false,3,68292,7,2047,false,false,true,0,false
2008167,false,false,false,false,false,false,false,false,3,68292,7,9321,false,false,true,0,false
2008168,false,false,false,false,false,false,false,false,3,68293,7,2075,true,false,true,0,false
2008169,false,false,false,false,false,false,false,false,3,68293,7,2075,true,false,true,0,false
2008170,false,false,false,false,false,false,false,false,3,68314,7,2076,true,false,true,0,false
2008171,false,false,false,false,false,false,false,false,3,68314,7,2076,true,false,true,0,false
2008172,false,false,false,false,false,false,false,false,3,68314,7,2076,true,false,true,0,false
2008173,false,false,false,false,false,false,false,false,3,68314,7,2076,true,false,true,0,false
2008174,false,false,false,false,false,false,false,false,3,68314,7,2076,true,false,true,0,false
2008175,false,false,false,false,false,false,false,false,3,68108,7,1626,false,false,true,0,false
2008176,false,false,false,false,false,false,false,false,3,68337,7,2075,true,false,true,0,false
2008177,false,false,false,false,false,false,false,false,3,68012,7,16439,false,false,true,0,false
2008178,false,false,false,false,false,false,false,false,3,68289,7,2702,false,false,true,0,false
2008179,false,false,false,false,false,false,false,false,3,67999,7,1626,false,false,true,0,false
2008180,false,false,false,false,false,false,false,false,4,0,0,9528,false,false,true,0,false
2008181,false,false,false,false,false,false,false,false,3,68159,7,2075,true,false,true,0,false
2008182,false,false,false,false,false,false,false,false,3,68184,7,2701,false,false,true,0,false
2008183,false,false,false,false,false,false,false,false,3,1703996,7,16698,false,false,true,0,false
2008184,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008185,false,false,false,false,false,false,false,false,1,983676,0,0,true,false,true,0,false
2008186,false,false,false,false,false,false,false,false,3,68111,7,1626,false,false,true,0,false
2008187,false,false,false,false,false,false,false,false,3,68109,7,2075,true,false,true,0,false
2008188,false,false,false,false,false,false,false,false,3,68483,7,16459,true,false,true,0,false
2008189,false,false,false,false,false,false,false,false,3,68483,7,16460,true,false,true,0,false
2008190,false,false,false,false,false,false,false,false,3,68483,7,16461,true,false,true,0,false
2008191,false,false,false,false,false,false,false,false,3,68483,7,16460,true,false,true,0,false
2008192,false,false,false,false,false,false,false,false,3,68483,7,16460,true,false,true,0,false
2008193,false,false,false,false,false,false,false,false,3,68483,7,16461,true,false,true,0,false
2008194,false,false,false,false,false,false,false,false,3,0,7,3983,false,false,true,0,false
2008195,false,false,false,false,false,false,false,false,3,0,7,4289,false,false,true,0,false
2008196,false,false,false,false,false,false,false,false,2,0,0,10632,false,false,true,0,false
2008197,false,false,false,false,false,false,false,false,3,68064,7,1626,false,false,true,0,false
2008198,false,false,false,false,false,false,false,false,3,0,7,1625,true,false,true,0,false
2008199,false,false,false,false,false,false,false,false,3,0,7,1625,true,false,true,0,false
2008200,false,false,false,false,false,false,false,false,3,68068,7,2076,true,false,true,0,false
2008201,false,false,false,false,false,false,false,false,3,853507,7,4397,true,false,true,0,false
2008202,false,false,false,false,false,false,false,false,3,68072,7,1625,true,false,true,0,false
2008203,false,false,false,false,false,false,false,false,3,68072,7,1625,true,false,true,0,false
2008204,false,false,false,false,false,false,false,false,3,68431,7,2075,true,false,true,0,false
2008205,false,false,false,false,false,false,false,false,4,0,0,16238,false,false,true,0,false
2008206,false,false,false,false,false,false,false,false,3,68434,7,2075,true,false,true,0,false
2008207,false,false,false,false,false,false,false,false,3,68015,7,2702,false,false,true,0,false
2008208,false,false,false,false,false,false,false,false,3,0,0,16516,false,false,true,0,false
2008209,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008210,false,false,false,false,false,false,false,false,3,0,7,1625,true,false,true,0,false
2008211,false,false,false,false,false,false,false,false,3,68076,7,2075,true,false,true,0,false
2008212,false,false,false,false,false,false,false,false,3,68080,7,2075,true,false,true,0,false
2008213,false,false,false,false,false,false,false,false,3,0,7,2702,false,false,true,0,false
2008214,false,false,false,false,false,false,false,false,3,0,7,2702,false,false,true,0,false
2008215,false,false,false,false,false,false,false,false,3,853508,7,4397,true,false,true,0,false
2008216,false,false,false,false,false,false,false,false,3,68083,7,2075,true,false,true,0,false
2008217,false,false,false,false,false,false,false,false,3,68113,7,1626,false,false,true,0,false
2008218,false,false,false,false,false,false,false,false,3,68114,7,2075,true,false,true,0,false
2008219,false,false,false,false,false,false,false,false,3,68114,7,1625,true,false,true,0,false
2008220,false,false,false,false,false,false,false,false,3,68119,7,1625,true,false,true,0,false
2008221,false,false,false,false,false,false,false,false,3,68115,7,1625,true,false,true,0,false
2008222,false,false,false,false,false,false,false,false,3,68574,7,18243,false,false,true,0,false
2008226,false,false,false,false,false,false,false,false,3,68115,7,3159,false,false,true,0,false
2008227,false,false,false,false,false,false,false,false,3,68444,7,2056,false,false,true,0,false
2008228,false,false,false,false,false,false,false,false,3,68444,7,9513,false,false,true,0,false
2008229,false,false,false,false,false,false,false,false,3,68444,7,3848,false,false,true,0,false
2008230,false,false,false,false,false,false,false,false,3,68444,7,6398,false,false,true,0,false
2008231,false,false,false,false,false,false,false,false,3,68115,7,5226,false,false,true,0,false
2008232,false,false,false,false,false,false,false,false,3,68116,7,1626,false,false,true,0,false
2008233,false,false,false,false,false,false,false,false,3,68117,7,1625,true,false,true,0,false
2008234,false,false,false,false,false,false,false,false,3,68118,7,2702,false,false,true,0,false
2008235,false,false,false,false,false,false,false,false,3,68118,7,2702,false,false,true,0,false
2008236,false,false,false,false,false,false,false,false,3,68118,7,1626,false,false,true,0,false
2008237,false,false,false,false,false,false,false,false,3,68118,7,2742,false,false,true,0,false
2008238,false,false,false,false,false,false,false,false,3,68118,7,3982,false,false,true,0,false
2008239,false,false,false,false,false,false,false,false,4,0,0,5226,false,false,true,0,false
2008240,false,false,false,false,false,false,false,false,3,0,7,8304,false,false,true,0,false
2008241,false,false,false,false,false,false,false,false,4,0,0,16739,false,false,true,0,false
2008243,false,false,false,false,false,false,false,false,3,0,7,2702,false,false,true,0,false
2008244,false,false,false,false,false,false,false,false,3,0,7,9321,false,false,true,0,false
2008245,false,false,false,false,false,false,false,false,3,68041,7,2075,true,false,true,0,false
2008246,false,false,false,false,false,false,false,false,3,68041,7,2075,true,false,true,0,false
2008247,false,false,false,false,false,false,false,false,3,68041,7,2075,true,false,true,0,false
2008248,false,false,false,false,false,false,false,false,3,68041,7,2075,true,false,true,0,false
2008249,false,false,false,false,false,false,false,false,3,853545,7,4397,true,false,true,0,false
2008250,false,false,false,false,false,false,false,false,3,68045,7,15935,true,false,true,0,false
2008251,false,false,false,false,false,false,false,false,3,68045,7,15935,true,false,true,0,false
2008252,false,false,false,false,false,false,false,false,3,68045,7,15935,true,false,true,0,false
2008253,false,false,false,false,false,false,false,false,3,68045,7,15935,true,false,true,0,false
2008254,false,false,false,false,false,false,false,false,3,68045,7,15935,true,false,true,0,false
2008255,false,false,false,false,false,false,false,false,3,68045,7,15935,true,false,true,0,false
2008256,false,false,false,false,false,false,false,false,3,68045,7,15935,true,false,true,0,false
2008257,false,false,false,false,false,false,false,false,3,68045,7,15935,true,false,true,0,false
2008258,false,false,false,false,false,false,false,false,3,0,7,15935,true,false,true,0,false
2008259,false,false,false,false,false,false,false,false,3,0,7,15935,true,false,true,0,false
2008260,false,false,false,false,false,false,false,false,3,68178,7,2075,true,false,true,0,false
2008261,false,false,false,false,false,false,false,false,3,68146,7,2075,true,false,true,0,false
2008262,false,false,false,false,false,false,false,false,2,0,0,9443,false,false,true,0,false
2008263,false,false,false,false,false,false,false,false,3,68175,7,2702,false,false,true,0,false
2008264,false,false,false,false,false,false,false,false,3,68047,7,1624,false,false,true,0,false
2008265,false,false,false,false,false,false,false,false,3,68047,7,2702,false,false,true,0,false
2008266,false,false,false,false,false,false,false,false,3,68049,7,2702,false,false,true,0,false
2008267,false,false,false,false,false,false,false,false,3,68051,7,1626,false,false,true,0,false
2008268,false,false,false,false,false,false,false,false,3,68052,7,1624,false,false,true,0,false
2008269,false,false,false,false,false,false,false,false,3,68245,7,15937,false,false,true,0,false
2008270,false,false,false,false,false,false,false,false,3,68245,7,15937,false,false,true,0,false
2008271,false,false,false,false,false,false,false,false,3,68245,7,15937,false,false,true,0,false
2008272,false,false,false,false,false,false,false,false,3,68245,7,15937,false,false,true,0,false
2008273,false,false,false,false,false,false,false,false,3,68245,7,15937,false,false,true,0,false
2008274,false,false,false,false,false,false,false,false,3,68245,7,15937,false,false,true,0,false
2008275,false,false,false,false,false,false,false,false,3,68245,7,15937,false,false,true,0,false
2008276,false,false,false,false,false,false,false,false,3,68245,7,15937,false,false,true,0,false
2008277,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008278,false,false,false,false,false,false,false,false,3,68249,7,1625,true,false,true,0,false
2008279,false,false,false,false,false,false,false,false,3,68249,7,1625,true,false,true,0,false
2008280,false,false,false,false,false,false,false,false,1,0,7,16570,false,false,true,0,false
2008281,false,false,false,false,false,false,false,false,2,0,0,8014,false,false,true,0,false
2008282,false,false,false,false,false,false,false,false,3,1703992,7,15921,false,false,true,0,false
2008283,false,false,false,false,false,false,false,false,3,68085,7,1626,false,false,true,0,false
2008284,false,false,false,false,false,false,false,false,3,68086,7,1626,false,false,true,0,false
2008285,false,false,false,false,false,false,false,false,3,68088,7,1626,false,false,true,0,false
2008286,false,false,false,false,false,false,false,false,3,853509,7,4397,true,false,true,0,false
2008287,false,false,false,false,false,false,false,false,3,0,7,2075,true,false,true,0,false
2008288,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008289,false,false,false,false,false,false,false,false,1,983675,0,0,true,false,true,0,false
2008290,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008291,false,false,false,false,false,false,false,false,3,68120,7,9508,true,false,true,0,false
2008292,false,false,false,false,false,false,false,false,3,68120,7,9508,true,false,true,0,false
2008293,false,false,false,false,false,false,false,false,3,68120,7,9508,true,false,true,0,false
2008294,false,false,false,false,false,false,false,false,3,68120,7,1625,true,false,true,0,false
2008296,false,false,false,false,false,false,false,false,3,68121,7,1626,false,false,true,0,false
2008300,false,false,false,false,false,false,false,false,3,68602,7,9515,false,false,true,0,false
2008301,false,false,false,false,false,false,false,false,3,68122,7,11317,false,false,true,0,false
2008302,false,false,false,false,false,false,false,false,3,68122,7,11317,false,false,true,0,false
2008303,false,false,false,false,false,false,false,false,3,68602,7,2075,true,false,true,0,false
2008304,false,false,false,false,false,false,false,false,3,68123,7,1626,false,false,true,0,false
2008305,false,false,false,false,false,false,false,false,3,68123,7,2742,false,false,true,0,false
2008306,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008307,false,false,false,false,false,false,false,false,3,0,7,2702,false,false,true,0,false
2008308,false,false,false,false,false,false,false,false,3,0,7,2702,false,false,true,0,false
2008309,false,false,false,false,false,false,false,false,2,0,0,2075,false,false,true,0,false
2008310,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008311,false,false,false,false,false,false,false,false,2,0,0,11190,false,false,true,0,false
2008312,false,false,false,false,false,false,false,false,2,0,0,6142,false,false,true,0,false
2008313,false,false,false,false,false,false,false,false,3,68265,7,1625,true,false,true,0,false
2008314,false,false,false,false,false,false,false,false,3,68267,7,2702,false,false,true,0,false
2008315,false,false,false,false,false,false,false,false,3,68193,7,1625,true,false,true,0,false
2008316,false,false,false,false,false,false,false,false,3,68194,7,1625,true,false,true,0,false
2008317,false,false,false,false,false,false,false,false,3,67994,7,2701,false,false,true,0,false
2008318,false,false,false,false,false,false,false,false,3,68307,7,2075,true,false,true,0,false
2008319,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008320,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008321,false,false,false,false,false,false,false,false,3,68096,7,1626,false,false,true,0,false
2008322,false,false,false,false,false,false,false,false,3,68097,7,2702,false,false,true,0,false
2008323,false,false,false,false,false,false,false,false,3,68098,7,3983,false,false,true,0,false
2008324,false,false,false,false,false,false,false,false,3,68098,7,1626,false,false,true,0,false
2008325,false,false,false,false,false,false,false,false,3,0,7,2075,true,false,true,0,false
2008326,false,false,false,false,false,false,false,false,3,68100,7,2702,false,false,true,0,false
2008327,false,false,false,false,false,false,false,false,3,68101,7,2075,true,false,true,0,false
2008328,false,false,false,false,false,false,false,false,3,68101,7,2075,true,false,true,0,false
