Index,0 [USHORT] [0x4],1 [USHORT] [0x6],2 [UBYTE] [0x8],3 [BBOOL] [0x9],4 [STRING] [0x0]
5336,57,32,0,false,"学会了罗斯特恩斯塔尔教导的火枪术！"
5337,57,32,0,false,"斯特凡尼维安对机工兵装进行了改良！"
5338,57,32,0,false,"斯特凡尼维安对机工兵装进行了改良！"
5339,57,32,0,false,"历代占星术士的智慧流向了心中！"
5340,57,32,0,false,"感受到“土天座”的光辉，<br>通往“土天”的门打开了！"
5341,57,32,0,false,"感受到“炎天座”的光辉，<br>通往“炎天”的门打开了！"
5342,57,32,0,false,"感受到“雷天座”的光辉，<br>通往“雷天”的门打开了！"
5343,57,32,0,false,"感受到“风天座”的光辉，<br>通往“风天”的门打开了！"
5344,57,32,0,false,"感受到“水天座”的光辉，<br>通往“水天”的门打开了！"
5345,57,32,0,false,"感受到“冰天座”的光辉，<br>通往“冰天”的门打开了！"
5346,57,33,0,false,"我军的“<ref:EObj>”被破坏了……"
5347,57,33,0,false,"守护者的灵魂水晶复原了！"
5348,57,33,0,false,"友好关系提升为“<ref:BeastReputationRank>”。"
5349,0,0,0,false,""
5350,0,0,0,false,""
5351,0,0,0,false,""
5352,0,0,0,false,""
5353,0,0,0,false,""
5354,0,0,0,false,""
5355,0,0,0,false,""
5356,0,0,0,false,""
5357,0,0,0,false,""
5358,0,0,0,false,""
5359,0,0,0,false,""
5360,0,0,0,false,""
5361,0,0,0,false,""
5362,0,0,0,false,""
5363,0,0,0,false,""
5364,0,0,0,false,""
5365,0,0,0,false,""
5366,0,0,0,false,""
5367,0,0,0,false,""
5368,0,0,0,false,""
5369,0,0,0,false,""
5370,0,0,0,false,""
5371,0,0,0,false,""
5372,0,0,0,false,""
5373,0,0,0,false,""
5374,0,0,0,false,""
5375,0,0,0,false,""
5376,0,0,0,false,""
5377,0,0,0,false,""
5378,0,0,0,false,""
5379,0,0,0,false,""
5380,0,0,0,false,""
5381,0,0,0,false,""
5382,0,0,0,false,""
5383,0,0,0,false,""
5384,0,0,0,false,""
5385,0,0,0,false,""
5386,0,0,0,false,""
5387,0,0,0,false,""
5388,0,0,0,false,""
5389,0,0,0,false,""
5390,0,0,0,false,""
5391,0,0,0,false,""
5392,0,0,0,false,""
5393,0,0,0,false,""
5394,0,0,0,false,""
5395,0,0,0,false,""
5396,0,0,0,false,""
5397,0,0,0,false,""
5398,0,0,0,false,""
5399,0,0,0,false,""
5400,0,0,0,false,""
5401,0,0,0,false,""
5402,0,0,0,false,""
5403,0,0,0,false,""
5404,0,0,0,false,""
5405,0,0,0,false,""
5406,0,0,0,false,""
5407,0,0,0,false,""
5408,0,0,0,false,""
5409,0,0,0,false,""
5410,0,0,0,false,""
5411,0,0,0,false,""
5412,0,0,0,false,""
5413,0,0,0,false,""
5414,0,0,0,false,""
5415,0,0,0,false,""
5416,0,0,0,false,""
5417,0,0,0,false,""
5418,0,0,0,false,""
5419,0,0,0,false,""
5420,0,0,0,false,""
5421,0,0,0,false,""
5422,0,0,0,false,""
5423,0,0,0,false,""
5424,0,0,0,false,""
5425,0,0,0,false,""
5426,0,0,0,false,""
5427,0,0,0,false,""
5428,0,0,0,false,""
5429,0,0,0,false,""
5430,0,0,0,false,""
5431,0,0,0,false,""
5432,0,0,0,false,""
5433,0,0,0,false,""
5434,0,0,0,false,""
5435,0,0,0,false,""
5436,0,0,0,false,""
5437,0,0,0,false,""
5438,0,0,0,false,""
5439,0,0,0,false,""
5440,0,0,0,false,""
5441,0,0,0,false,""
5442,0,0,0,false,""
5443,0,0,0,false,""
5444,0,0,0,false,""
5445,0,0,0,false,""
5446,0,0,0,false,""
5447,0,0,0,false,""
5448,0,0,0,false,""
5449,0,0,0,false,""
5450,0,0,0,false,""
5451,0,0,0,false,""
5452,0,0,0,false,""
5453,0,0,0,false,""
5454,0,0,0,false,""
5455,0,0,0,false,""
5456,0,0,0,false,""
5457,0,0,0,false,""
5458,0,0,0,false,""
5459,0,0,0,false,""
5460,0,0,0,false,""
5461,0,0,0,false,""
5462,0,0,0,false,""
5463,0,0,0,false,""
5464,0,0,0,false,""
5465,0,0,0,false,""
5466,0,0,0,false,""
5467,0,0,0,false,""
5468,0,0,0,false,""
5469,0,0,0,false,""
5470,0,0,0,false,""
5471,0,0,0,false,""
5472,0,0,0,false,""
5473,0,0,0,false,""
5474,0,0,0,false,""
5475,0,0,0,false,""
5476,0,0,0,false,""
5477,0,0,0,false,""
5478,0,0,0,false,""
5479,0,0,0,false,""
5480,0,0,0,false,""
5481,0,0,0,false,""
5482,0,0,0,false,""
5483,0,0,0,false,""
5484,0,0,0,false,""
5485,0,0,0,false,""
5486,0,0,0,false,""
5487,0,0,0,false,""
5488,0,0,0,false,""
5489,0,0,0,false,""
5490,0,0,0,false,""
5491,0,0,0,false,""
5492,0,0,0,false,""
5493,0,0,0,false,""
5494,0,0,0,false,""
5495,0,0,0,false,""
5496,0,0,0,false,""
5497,0,0,0,false,""
5498,0,0,0,false,""
5499,0,0,0,false,""
5500,0,0,0,false,""
6000,60,9,0,false,"无法执行，有队员未满足进入条件。"
6001,60,9,0,false,"无法执行，有队员没有激活«<ref:ExVersion>»。"
6002,60,9,0,false,"无法执行，不是队长。"
6003,60,9,0,false,"无法执行，有队员未携带<ref:Item>。"
6004,60,9,0,false,"无法执行，有队员仍处于无法挑战的时间。"
6005,60,9,0,false,"无法执行，有受到中途退出或参加辞退惩罚的队员。"
6006,60,9,0,false,"无法执行，有队员的战斗精英或魔法导师没有达到60级。"
6007,60,9,0,false,"无法执行，有队员未达到平均品级。"
6008,60,9,0,false,"无法执行，有队员处于无法战斗状态。"
6009,60,9,0,false,"无法执行，有队员距离过远。"
6010,60,9,0,false,"无法执行，有队员在参加其他任务。"
6011,60,9,0,false,"无法执行，有搭档在队伍当中。"
6012,60,9,0,false,"无法执行，有队员处于防沉迷状态。"
6013,60,9,0,false,"无法执行，正处于团队申请状态。"
6014,60,9,0,false,"无法执行，未组成队伍。"
6015,60,9,0,false,"无法执行，队长没有“<ref:FCAuthority>”权限。"
6016,60,9,0,false,"无法执行，当前职业搭配无法进行匹配。"
6017,60,9,0,false,"无法执行，有队员尚未开放任务。"
6018,60,9,0,false,"无法执行，有团队成员未满足进入条件。"
6019,60,9,0,false,"无法代表团队使用航空管制面板，其他玩家正在使用。"
6020,60,9,0,false,"<?0xa>不满足进入条件。"
6021,60,9,0,false,"<?0xa>未激活«<ref:ExVersion>»。"
6022,60,9,0,false,"<?0xa>未携带<ref:Item>。"
6023,60,9,0,false,"<?0xa>尚未度过再挑战时间。"
6024,60,9,0,false,"<?0xa>正处于中途退出或参加辞退惩罚状态。"
6025,60,9,0,false,"<?0xa>不是战斗精英或魔法导师。"
6026,60,9,0,false,"<?0xa>等级不够。"
6027,60,9,0,false,"<?0xa>处于无法战斗状态。"
6028,60,9,0,false,"<?0xa>在参加其他任务。"
6029,60,9,0,false,"<?0xa>正处于防沉迷状态。"
6030,60,9,0,false,"<?0xa>尚未开放任务。"
6031,60,9,0,false,"<?0xa>未达到进入所需的平均品级。"
6032,60,9,0,false,"无法执行，未达到进入条件。"
6033,60,9,0,false,"需要激活«<ref:ExVersion>»才能开始“云冠群岛探索”。"
6034,60,9,0,false,"无法执行，尚未度过再挑战时间。"
6035,60,9,0,false,"现在无法申请参加任务，正处于中途退出或取消参加等行为的惩罚时间中。"
6036,60,9,0,false,"无法执行，未携带“<ref:Item>”。"
6037,60,9,0,false,"无法执行，战斗精英或魔法导师未达到60级。"
6038,60,9,0,false,"无法执行，有搭档在队伍当中。"
6039,60,9,0,false,"无法执行，正处于防沉迷状态。"
6040,60,9,0,false,"无法执行，未达到可进入的平均品级。"
6041,57,65,0,false,"<?0xa>选择了飞空艇。"
6042,57,65,0,false,"请使用航空管制面板选择小队要搭乘的飞空艇。"
6043,57,65,0,false,"以<value>金币的价格买入了“<ref:Item>”×<value>。"
6044,60,9,0,false,"无法使用航空管制面板，其他玩家正在使用。"
6045,60,9,0,false,"无法执行，未完成“主线剧情任务：苍穹之禁城”中的“苍穹之禁城”。"
6046,60,9,0,false,"<?0xa>未完成“主线剧情任务：苍穹之禁城”中的“苍穹之禁城”。"
6047,60,9,0,false,"无法使用，正在进行团队邀请。"
6048,0,0,0,false,""
6049,0,0,0,false,""
6050,0,0,0,false,""
6051,0,0,0,false,""
6052,0,0,0,false,""
6053,0,0,0,false,""
6054,0,0,0,false,""
6055,0,0,0,false,""
6056,0,0,0,false,""
6057,0,0,0,false,""
6058,0,0,0,false,""
6059,0,0,0,false,""
6060,0,0,0,false,""
6061,0,0,0,false,""
6062,0,0,0,false,""
6063,0,0,0,false,""
6064,0,0,0,false,""
6065,0,0,0,false,""
6066,0,0,0,false,""
6067,0,0,0,false,""
6068,0,0,0,false,""
6069,0,0,0,false,""
6070,0,0,0,false,""
6071,0,0,0,false,""
6072,0,0,0,false,""
6073,0,0,0,false,""
6074,0,0,0,false,""
6075,0,0,0,false,""
6076,0,0,0,false,""
6077,0,0,0,false,""
6078,0,0,0,false,""
6079,0,0,0,false,""
6080,0,0,0,false,""
6081,0,0,0,false,""
6082,0,0,0,false,""
6083,0,0,0,false,""
6084,0,0,0,false,""
6085,0,0,0,false,""
6086,0,0,0,false,""
6087,0,0,0,false,""
6088,0,0,0,false,""
6089,0,0,0,false,""
6090,0,0,0,false,""
6091,0,0,0,false,""
6092,0,0,0,false,""
6093,0,0,0,false,""
6094,0,0,0,false,""
6095,0,0,0,false,""
6096,0,0,0,false,""
6097,0,0,0,false,""
6098,0,0,0,false,""
6099,0,0,0,false,""
6100,0,0,0,false,""
6101,0,0,0,false,""
6102,0,0,0,false,""
6103,0,0,0,false,""
6104,0,0,0,false,""
6105,0,0,0,false,""
6106,0,0,0,false,""
6107,0,0,0,false,""
6108,0,0,0,false,""
6109,0,0,0,false,""
6110,0,0,0,false,""
6111,0,0,0,false,""
6112,0,0,0,false,""
6113,0,0,0,false,""
6114,0,0,0,false,""
6115,0,0,0,false,""
6116,0,0,0,false,""
6117,0,0,0,false,""
6118,0,0,0,false,""
6119,0,0,0,false,""
6120,0,0,0,false,""
6121,0,0,0,false,""
6122,0,0,0,false,""
6123,0,0,0,false,""
6124,0,0,0,false,""
6125,0,0,0,false,""
6126,0,0,0,false,""
6127,0,0,0,false,""
6128,0,0,0,false,""
6129,0,0,0,false,""
6130,0,0,0,false,""
6131,0,0,0,false,""
6132,0,0,0,false,""
6133,0,0,0,false,""
6134,0,0,0,false,""
6135,0,0,0,false,""
6136,0,0,0,false,""
6137,0,0,0,false,""
6138,0,0,0,false,""
6139,0,0,0,false,""
6140,0,0,0,false,""
6141,0,0,0,false,""
6142,0,0,0,false,""
6143,0,0,0,false,""
6144,0,0,0,false,""
6145,0,0,0,false,""
6146,0,0,0,false,""
6147,0,0,0,false,""
6148,0,0,0,false,""
6149,0,0,0,false,""
6150,0,0,0,false,""
6151,0,0,0,false,""
6152,0,0,0,false,""
6153,0,0,0,false,""
6154,0,0,0,false,""
6155,0,0,0,false,""
6156,0,0,0,false,""
6157,0,0,0,false,""
6158,0,0,0,false,""
6159,0,0,0,false,""
6160,0,0,0,false,""
6161,0,0,0,false,""
6162,0,0,0,false,""
6163,0,0,0,false,""
6164,0,0,0,false,""
6165,0,0,0,false,""
6166,0,0,0,false,""
6167,0,0,0,false,""
6168,0,0,0,false,""
6169,0,0,0,false,""
6170,0,0,0,false,""
6171,0,0,0,false,""
6172,0,0,0,false,""
6173,0,0,0,false,""
6174,0,0,0,false,""
6175,0,0,0,false,""
6176,0,0,0,false,""
6177,0,0,0,false,""
6178,0,0,0,false,""
6179,0,0,0,false,""
6180,0,0,0,false,""
6181,0,0,0,false,""
6182,0,0,0,false,""
6183,0,0,0,false,""
6184,0,0,0,false,""
6185,0,0,0,false,""
6186,0,0,0,false,""
6187,0,0,0,false,""
6188,0,0,0,false,""
6189,0,0,0,false,""
6190,0,0,0,false,""
6191,0,0,0,false,""
6192,0,0,0,false,""
6193,0,0,0,false,""
6194,0,0,0,false,""
6195,0,0,0,false,""
6196,0,0,0,false,""
6197,0,0,0,false,""
6198,0,0,0,false,""
6199,0,0,0,false,""
6200,0,0,0,false,""
6201,0,0,0,false,""
6202,0,0,0,false,""
6203,0,0,0,false,""
6204,0,0,0,false,""
6205,0,0,0,false,""
6206,0,0,0,false,""
6207,0,0,0,false,""
6208,0,0,0,false,""
6209,0,0,0,false,""
6210,0,0,0,false,""
6211,0,0,0,false,""
6212,0,0,0,false,""
6213,0,0,0,false,""
6214,0,0,0,false,""
6215,0,0,0,false,""
6216,0,0,0,false,""
6217,0,0,0,false,""
6218,0,0,0,false,""
6219,0,0,0,false,""
6220,0,0,0,false,""
6221,0,0,0,false,""
6222,0,0,0,false,""
6223,0,0,0,false,""
6224,0,0,0,false,""
6225,0,0,0,false,""
6226,0,0,0,false,""
6227,0,0,0,false,""
6228,0,0,0,false,""
6229,0,0,0,false,""
6230,0,0,0,false,""
6231,0,0,0,false,""
6232,0,0,0,false,""
6233,0,0,0,false,""
6234,0,0,0,false,""
6235,0,0,0,false,""
6236,0,0,0,false,""
6237,0,0,0,false,""
6238,0,0,0,false,""
6239,0,0,0,false,""
6240,0,0,0,false,""
6241,0,0,0,false,""
6242,0,0,0,false,""
6243,0,0,0,false,""
6244,0,0,0,false,""
6245,0,0,0,false,""
6246,0,0,0,false,""
6247,0,0,0,false,""
6248,0,0,0,false,""
6249,0,0,0,false,""
6250,0,0,0,false,""
6251,0,0,0,false,""
6252,0,0,0,false,""
6253,0,0,0,false,""
6254,0,0,0,false,""
6255,0,0,0,false,""
6256,0,0,0,false,""
6257,0,0,0,false,""
6258,0,0,0,false,""
6259,0,0,0,false,""
6260,0,0,0,false,""
6261,0,0,0,false,""
6262,0,0,0,false,""
6263,0,0,0,false,""
6264,0,0,0,false,""
6265,0,0,0,false,""
6266,0,0,0,false,""
6267,0,0,0,false,""
6268,0,0,0,false,""
6269,0,0,0,false,""
6270,0,0,0,false,""
6271,0,0,0,false,""
6272,0,0,0,false,""
6273,0,0,0,false,""
6274,0,0,0,false,""
6275,0,0,0,false,""
6276,0,0,0,false,""
6277,0,0,0,false,""
6278,0,0,0,false,""
6279,0,0,0,false,""
6280,0,0,0,false,""
6281,0,0,0,false,""
6282,0,0,0,false,""
6283,0,0,0,false,""
6284,0,0,0,false,""
6285,0,0,0,false,""
6286,0,0,0,false,""
6287,0,0,0,false,""
6288,0,0,0,false,""
6289,0,0,0,false,""
6290,0,0,0,false,""
6291,0,0,0,false,""
6292,0,0,0,false,""
6293,0,0,0,false,""
6294,0,0,0,false,""
6295,0,0,0,false,""
6296,0,0,0,false,""
6297,0,0,0,false,""
6298,0,0,0,false,""
6299,0,0,0,false,""
6300,0,0,0,false,""
6301,0,0,0,false,""
6302,0,0,0,false,""
6303,0,0,0,false,""
6304,0,0,0,false,""
6305,0,0,0,false,""
6306,0,0,0,false,""
6307,0,0,0,false,""
6308,0,0,0,false,""
6309,0,0,0,false,""
6310,0,0,0,false,""
6311,0,0,0,false,""
6312,0,0,0,false,""
6313,0,0,0,false,""
6314,0,0,0,false,""
6315,0,0,0,false,""
6316,0,0,0,false,""
6317,0,0,0,false,""
6318,0,0,0,false,""
6319,0,0,0,false,""
6320,0,0,0,false,""
6321,0,0,0,false,""
6322,0,0,0,false,""
6323,0,0,0,false,""
6324,0,0,0,false,""
6325,0,0,0,false,""
6326,0,0,0,false,""
6327,0,0,0,false,""
6328,0,0,0,false,""
6329,0,0,0,false,""
6330,0,0,0,false,""
6331,0,0,0,false,""
6332,0,0,0,false,""
6333,0,0,0,false,""
6334,0,0,0,false,""
6335,0,0,0,false,""
6336,0,0,0,false,""
6337,0,0,0,false,""
6338,0,0,0,false,""
6339,0,0,0,false,""
6340,0,0,0,false,""
6341,0,0,0,false,""
6342,0,0,0,false,""
6343,0,0,0,false,""
6344,0,0,0,false,""
6345,0,0,0,false,""
6346,0,0,0,false,""
6347,0,0,0,false,""
6348,0,0,0,false,""
6349,0,0,0,false,""
6350,0,0,0,false,""
6351,0,0,0,false,""
6352,0,0,0,false,""
6353,0,0,0,false,""
6354,0,0,0,false,""
6355,0,0,0,false,""
6356,0,0,0,false,""
6357,0,0,0,false,""
6358,0,0,0,false,""
6359,0,0,0,false,""
6360,0,0,0,false,""
6361,0,0,0,false,""
6362,0,0,0,false,""
6363,0,0,0,false,""
6364,0,0,0,false,""
6365,0,0,0,false,""
6366,0,0,0,false,""
6367,0,0,0,false,""
6368,0,0,0,false,""
6369,0,0,0,false,""
6370,0,0,0,false,""
6371,0,0,0,false,""
6372,0,0,0,false,""
6373,0,0,0,false,""
6374,0,0,0,false,""
6375,0,0,0,false,""
6376,0,0,0,false,""
6377,0,0,0,false,""
6378,0,0,0,false,""
6379,0,0,0,false,""
6380,0,0,0,false,""
6381,0,0,0,false,""
6382,0,0,0,false,""
6383,0,0,0,false,""
6384,0,0,0,false,""
6385,0,0,0,false,""
6386,0,0,0,false,""
6387,0,0,0,false,""
6388,0,0,0,false,""
6389,0,0,0,false,""
6390,0,0,0,false,""
6391,0,0,0,false,""
6392,0,0,0,false,""
6393,0,0,0,false,""
6394,0,0,0,false,""
6395,0,0,0,false,""
6396,0,0,0,false,""
6397,0,0,0,false,""
6398,0,0,0,false,""
6399,0,0,0,false,""
6400,0,0,0,false,""
6401,0,0,0,false,""
6402,0,0,0,false,""
6403,0,0,0,false,""
6404,0,0,0,false,""
6405,0,0,0,false,""
6406,0,0,0,false,""
6407,0,0,0,false,""
6408,0,0,0,false,""
6409,0,0,0,false,""
6410,0,0,0,false,""
6411,0,0,0,false,""
6412,0,0,0,false,""
6413,0,0,0,false,""
6414,0,0,0,false,""
6415,0,0,0,false,""
6416,0,0,0,false,""
6417,0,0,0,false,""
6418,0,0,0,false,""
6419,0,0,0,false,""
6420,0,0,0,false,""
6421,0,0,0,false,""
6422,0,0,0,false,""
6423,0,0,0,false,""
6424,0,0,0,false,""
6425,0,0,0,false,""
6426,0,0,0,false,""
6427,0,0,0,false,""
6428,0,0,0,false,""
6429,0,0,0,false,""
6430,0,0,0,false,""
6431,0,0,0,false,""
6432,0,0,0,false,""
6433,0,0,0,false,""
6434,0,0,0,false,""
6435,0,0,0,false,""
6436,0,0,0,false,""
6437,0,0,0,false,""
6438,0,0,0,false,""
6439,0,0,0,false,""
6440,0,0,0,false,""
6441,0,0,0,false,""
6442,0,0,0,false,""
6443,0,0,0,false,""
6444,0,0,0,false,""
6445,0,0,0,false,""
6446,0,0,0,false,""
6447,0,0,0,false,""
6448,0,0,0,false,""
6449,0,0,0,false,""
6450,0,0,0,false,""
6451,0,0,0,false,""
6452,0,0,0,false,""
6453,0,0,0,false,""
6454,0,0,0,false,""
6455,0,0,0,false,""
6456,0,0,0,false,""
6457,0,0,0,false,""
6458,0,0,0,false,""
6459,0,0,0,false,""
6460,0,0,0,false,""
6461,0,0,0,false,""
6462,0,0,0,false,""
6463,0,0,0,false,""
6464,0,0,0,false,""
6465,0,0,0,false,""
6466,0,0,0,false,""
6467,0,0,0,false,""
6468,0,0,0,false,""
6469,0,0,0,false,""
6470,0,0,0,false,""
6471,0,0,0,false,""
6472,0,0,0,false,""
6473,0,0,0,false,""
6474,0,0,0,false,""
6475,0,0,0,false,""
6476,0,0,0,false,""
6477,0,0,0,false,""
6478,0,0,0,false,""
6479,0,0,0,false,""
6480,0,0,0,false,""
6481,0,0,0,false,""
6482,0,0,0,false,""
6483,0,0,0,false,""
6484,0,0,0,false,""
6485,0,0,0,false,""
6486,0,0,0,false,""
6487,0,0,0,false,""
6488,0,0,0,false,""
6489,0,0,0,false,""
6490,0,0,0,false,""
6491,0,0,0,false,""
6492,0,0,0,false,""
6493,0,0,0,false,""
6494,0,0,0,false,""
6495,0,0,0,false,""
6496,0,0,0,false,""
6497,0,0,0,false,""
6498,0,0,0,false,""
6499,0,0,0,false,""
6500,0,0,0,false,""
6501,0,0,0,false,""
6502,0,0,0,false,""
6503,0,0,0,false,""
6504,0,0,0,false,""
6505,0,0,0,false,""
6506,0,0,0,false,""
6507,0,0,0,false,""
6508,0,0,0,false,""
6509,0,0,0,false,""
6510,0,0,0,false,""
6511,0,0,0,false,""
6512,0,0,0,false,""
6513,0,0,0,false,""
6514,0,0,0,false,""
6515,0,0,0,false,""
6516,0,0,0,false,""
6517,0,0,0,false,""
6518,0,0,0,false,""
6519,0,0,0,false,""
6520,0,0,0,false,""
6521,0,0,0,false,""
6522,0,0,0,false,""
6523,0,0,0,false,""
6524,0,0,0,false,""
6525,0,0,0,false,""
6526,0,0,0,false,""
6527,0,0,0,false,""
6528,0,0,0,false,""
6529,0,0,0,false,""
6530,0,0,0,false,""
6531,0,0,0,false,""
6532,0,0,0,false,""
6533,0,0,0,false,""
6534,0,0,0,false,""
6535,0,0,0,false,""
6536,0,0,0,false,""
6537,0,0,0,false,""
6538,0,0,0,false,""
6539,0,0,0,false,""
6540,0,0,0,false,""
6541,0,0,0,false,""
6542,0,0,0,false,""
6543,0,0,0,false,""
6544,0,0,0,false,""
6545,0,0,0,false,""
6546,0,0,0,false,""
6547,0,0,0,false,""
6548,0,0,0,false,""
6549,0,0,0,false,""
6550,0,0,0,false,""
6551,0,0,0,false,""
6552,0,0,0,false,""
6553,0,0,0,false,""
6554,0,0,0,false,""
6555,0,0,0,false,""
6556,0,0,0,false,""
6557,0,0,0,false,""
6558,0,0,0,false,""
6559,0,0,0,false,""
6560,0,0,0,false,""
6561,0,0,0,false,""
6562,0,0,0,false,""
6563,0,0,0,false,""
6564,0,0,0,false,""
6565,0,0,0,false,""
6566,0,0,0,false,""
6567,0,0,0,false,""
6568,0,0,0,false,""
6569,0,0,0,false,""
6570,0,0,0,false,""
6571,0,0,0,false,""
6572,0,0,0,false,""
6573,0,0,0,false,""
6574,0,0,0,false,""
6575,0,0,0,false,""
6576,0,0,0,false,""
6577,0,0,0,false,""
6578,0,0,0,false,""
6579,0,0,0,false,""
6580,0,0,0,false,""
6581,0,0,0,false,""
6582,0,0,0,false,""
6583,0,0,0,false,""
6584,0,0,0,false,""
6585,0,0,0,false,""
6586,0,0,0,false,""
6587,0,0,0,false,""
6588,0,0,0,false,""
6589,0,0,0,false,""
6590,0,0,0,false,""
6591,0,0,0,false,""
6592,0,0,0,false,""
6593,0,0,0,false,""
6594,0,0,0,false,""
6595,0,0,0,false,""
6596,0,0,0,false,""
6597,0,0,0,false,""
6598,0,0,0,false,""
6599,0,0,0,false,""
6600,0,0,0,false,""
6601,0,0,0,false,""
6602,0,0,0,false,""
6603,0,0,0,false,""
6604,0,0,0,false,""
6605,0,0,0,false,""
6606,0,0,0,false,""
6607,0,0,0,false,""
6608,0,0,0,false,""
6609,0,0,0,false,""
6610,0,0,0,false,""
6611,0,0,0,false,""
6612,0,0,0,false,""
6613,0,0,0,false,""
6614,0,0,0,false,""
6615,0,0,0,false,""
6616,0,0,0,false,""
6617,0,0,0,false,""
6618,0,0,0,false,""
6619,0,0,0,false,""
6620,0,0,0,false,""
6621,0,0,0,false,""
6622,0,0,0,false,""
6623,0,0,0,false,""
6624,0,0,0,false,""
6625,0,0,0,false,""
6626,0,0,0,false,""
6627,0,0,0,false,""
6628,0,0,0,false,""
6629,0,0,0,false,""
6630,0,0,0,false,""
6631,0,0,0,false,""
6632,0,0,0,false,""
6633,0,0,0,false,""
6634,0,0,0,false,""
6635,0,0,0,false,""
6636,0,0,0,false,""
6637,0,0,0,false,""
6638,0,0,0,false,""
6639,0,0,0,false,""
6640,0,0,0,false,""
6641,0,0,0,false,""
6642,0,0,0,false,""
6643,0,0,0,false,""
6644,0,0,0,false,""
6645,0,0,0,false,""
6646,0,0,0,false,""
6647,0,0,0,false,""
6648,0,0,0,false,""
6649,0,0,0,false,""
6650,0,0,0,false,""
6651,0,0,0,false,""
6652,0,0,0,false,""
6653,0,0,0,false,""
6654,0,0,0,false,""
6655,0,0,0,false,""
6656,0,0,0,false,""
6657,0,0,0,false,""
6658,0,0,0,false,""
6659,0,0,0,false,""
6660,0,0,0,false,""
6661,0,0,0,false,""
6662,0,0,0,false,""
6663,0,0,0,false,""
6664,0,0,0,false,""
6665,0,0,0,false,""
6666,0,0,0,false,""
6667,0,0,0,false,""
6668,0,0,0,false,""
6669,0,0,0,false,""
6670,0,0,0,false,""
6671,0,0,0,false,""
6672,0,0,0,false,""
6673,0,0,0,false,""
6674,0,0,0,false,""
6675,0,0,0,false,""
6676,0,0,0,false,""
6677,0,0,0,false,""
6678,0,0,0,false,""
6679,0,0,0,false,""
6680,0,0,0,false,""
6681,0,0,0,false,""
6682,0,0,0,false,""
6683,0,0,0,false,""
6684,0,0,0,false,""
6685,0,0,0,false,""
6686,0,0,0,false,""
6687,0,0,0,false,""
6688,0,0,0,false,""
6689,0,0,0,false,""
6690,0,0,0,false,""
6691,0,0,0,false,""
6692,0,0,0,false,""
6693,0,0,0,false,""
6694,0,0,0,false,""
6695,0,0,0,false,""
6696,0,0,0,false,""
6697,0,0,0,false,""
6698,0,0,0,false,""
6699,0,0,0,false,""
6700,0,0,0,false,""
6701,0,0,0,false,""
6702,0,0,0,false,""
6703,0,0,0,false,""
6704,0,0,0,false,""
6705,0,0,0,false,""
6706,0,0,0,false,""
6707,0,0,0,false,""
6708,0,0,0,false,""
6709,0,0,0,false,""
6710,0,0,0,false,""
6711,0,0,0,false,""
6712,0,0,0,false,""
6713,0,0,0,false,""
6714,0,0,0,false,""
6715,0,0,0,false,""
6716,0,0,0,false,""
6717,0,0,0,false,""
6718,0,0,0,false,""
6719,0,0,0,false,""
6720,0,0,0,false,""
6721,0,0,0,false,""
6722,0,0,0,false,""
6723,0,0,0,false,""
6724,0,0,0,false,""
6725,0,0,0,false,""
6726,0,0,0,false,""
6727,0,0,0,false,""
6728,0,0,0,false,""
6729,0,0,0,false,""
6730,0,0,0,false,""
6731,0,0,0,false,""
6732,0,0,0,false,""
6733,0,0,0,false,""
6734,0,0,0,false,""
6735,0,0,0,false,""
6736,0,0,0,false,""
6737,0,0,0,false,""
6738,0,0,0,false,""
6739,0,0,0,false,""
6740,0,0,0,false,""
6741,0,0,0,false,""
6742,0,0,0,false,""
6743,0,0,0,false,""
6744,0,0,0,false,""
6745,0,0,0,false,""
6746,0,0,0,false,""
6747,0,0,0,false,""
6748,0,0,0,false,""
6749,0,0,0,false,""
6750,0,0,0,false,""
6751,0,0,0,false,""
6752,0,0,0,false,""
6753,0,0,0,false,""
6754,0,0,0,false,""
6755,0,0,0,false,""
6756,0,0,0,false,""
6757,0,0,0,false,""
6758,0,0,0,false,""
6759,0,0,0,false,""
6760,0,0,0,false,""
6761,0,0,0,false,""
6762,0,0,0,false,""
6763,0,0,0,false,""
6764,0,0,0,false,""
6765,0,0,0,false,""
6766,0,0,0,false,""
6767,0,0,0,false,""
6768,0,0,0,false,""
6769,0,0,0,false,""
6770,0,0,0,false,""
6771,0,0,0,false,""
6772,0,0,0,false,""
6773,0,0,0,false,""
6774,0,0,0,false,""
6775,0,0,0,false,""
6776,0,0,0,false,""
6777,0,0,0,false,""
6778,0,0,0,false,""
6779,0,0,0,false,""
6780,0,0,0,false,""
6781,0,0,0,false,""
6782,0,0,0,false,""
6783,0,0,0,false,""
6784,0,0,0,false,""
6785,0,0,0,false,""
6786,0,0,0,false,""
6787,0,0,0,false,""
6788,0,0,0,false,""
6789,0,0,0,false,""
6790,0,0,0,false,""
6791,0,0,0,false,""
6792,0,0,0,false,""
6793,0,0,0,false,""
6794,0,0,0,false,""
6795,0,0,0,false,""
6796,0,0,0,false,""
6797,0,0,0,false,""
6798,0,0,0,false,""
6799,0,0,0,false,""
6800,0,0,0,false,""
6801,0,0,0,false,""
6802,0,0,0,false,""
6803,0,0,0,false,""
6804,0,0,0,false,""
