Index,0 [UBYTE] [0x36],1 [STRING] [0x0],2 [STRING] [0x4],3 [UBYTE] [0x37],4 [USHORT] [0x30],5 [UINT] [0x8],6 [USHORT] [0x32],7 [UBYTE] [0x38],8 [UBYTE] [0x39],9 [INT] [0xC],10 [INT] [0x10],11 [INT] [0x14],12 [INT] [0x18],13 [INT] [0x1C],14 [INT] [0x20],15 [INT] [0x24],16 [INT] [0x28],17 [INT] [0x2C],18 [USHORT] [0x34],19 [UBYTE] [0x3A]
1626,38,"猴面雀之友","完成任务“鸡与鸟猿的降神节”。",10,0,0,40241,1,6,67085,0,0,0,0,0,0,0,0,72,1
1627,37,"伊修加德的盟友们","完成任务“伊修加德的盟友们”。",20,339,0,1863,1,6,67921,0,0,0,0,0,0,0,0,0,1
1628,35,"圣恩达利姆神学院记：第2章","完成任务“雪中福音”。",10,0,0,26002,1,6,67746,0,0,0,0,0,0,0,0,648,1
1629,35,"光阴之翼","完成任务“迈向无人知晓的明天”。",10,315,0,26002,1,6,67875,0,0,0,0,0,0,0,0,226,1
1630,35,"灵魂继承者","完成任务“灵魂继承者”。",10,316,0,26002,1,6,67886,0,0,0,0,0,0,0,0,45,1
1631,18,"九宫卡手6","获得150种九宫幻卡。",10,0,16768,27661,1,1,352,150,0,0,0,0,0,0,0,45,1
1632,18,"街头决斗者5","与60位非玩家角色进行九宫幻卡对局并取得胜利。",10,0,16769,881,1,1,353,60,0,0,0,0,0,0,0,54,1
1633,34,"愿者上钩12","钓上135种钓场之王。",20,0,0,1102,1,1,267,135,0,0,0,0,0,0,0,81,1
1634,19,"旋律的沉醉者4","在管弦乐琴乐谱集中加入累计70首乐曲。",10,0,0,25945,1,1,464,70,0,0,0,0,0,0,0,29,1
1635,19,"旋律的沉醉者5","在管弦乐琴乐谱集中加入累计100首乐曲。",10,0,16799,25945,1,1,464,100,0,0,0,0,0,0,0,30,1
1636,3,"睿智的弑神者","在索菲娅歼殛战中战胜索菲娅。",10,0,0,317,1,14,20042,0,0,0,0,0,0,0,0,17,1
1637,42,"踏遍塞尔法特尔溪谷","成功探索塞尔法特尔溪谷（险峻峡谷）的所有地区。",10,0,0,1001,1,8,313,0,0,0,0,0,0,0,0,0,1
1638,45,"再次踏遍迦巴勒幻想图书馆","成功探索迦巴勒幻想图书馆（秘本宝库）的所有地区。",10,0,0,1001,1,8,311,0,0,0,0,0,0,0,0,10,1
1639,4,"称霸天动机神城1","成功挑战亚历山大机神城天动之章。",5,0,0,2651,1,1,511,1,0,0,0,0,0,0,0,0,1
1640,4,"称霸天动机神城2","累计成功挑战亚历山大机神城天动之章5次。",10,0,0,2651,1,1,511,5,0,0,0,0,0,0,0,0,1
1641,4,"称霸天动机神城3","累计成功挑战亚历山大机神城天动之章10次。",20,0,0,2651,1,1,511,10,0,0,0,0,0,0,0,0,1
1642,4,"完全称霸天动机神城1","成功挑战亚历山大零式机神城天动之章。",5,0,0,2651,1,1,512,1,0,0,0,0,0,0,0,0,1
1643,4,"完全称霸天动机神城2","累计成功挑战亚历山大零式机神城天动之章5次。",10,0,0,2651,1,1,512,5,0,0,0,0,0,0,0,0,1
1644,4,"完全称霸天动机神城3","累计成功挑战亚历山大零式机神城天动之章10次。",20,0,0,2651,1,1,512,10,0,0,0,0,0,0,0,0,1
1645,45,"勇闯天动机神城1","挑战亚历山大机神城天动之章，并成功探索第一阶段所有地区。",10,0,0,1001,1,8,326,0,0,0,0,0,0,0,0,26,1
1646,45,"勇闯天动机神城2","挑战亚历山大机神城天动之章，并成功探索第二阶段所有地区。",10,0,0,1001,1,8,328,0,0,0,0,0,0,0,0,27,1
1647,45,"勇闯天动机神城3","挑战亚历山大机神城天动之章，并成功探索第三阶段所有地区。",10,0,0,1001,1,8,330,0,0,0,0,0,0,0,0,28,1
1648,11,"奇谈怪论1","在天书奇谈中获得1次奖励。",5,0,0,25987,1,1,532,1,0,0,0,0,0,0,0,161,1
1649,11,"奇谈怪论2","在天书奇谈中获得5次奖励。",5,317,0,25987,1,1,532,5,0,0,0,0,0,0,0,162,1
1650,11,"奇谈怪论3","在天书奇谈中获得10次奖励。",5,0,0,25987,1,1,532,10,0,0,0,0,0,0,0,163,1
1651,11,"奇谈怪论4","在天书奇谈中获得20次奖励。",5,0,0,25987,1,1,532,20,0,0,0,0,0,0,0,164,1
1652,11,"奇谈怪论5","在天书奇谈中获得30次奖励。",5,0,0,25987,1,1,532,30,0,0,0,0,0,0,0,165,1
1653,11,"奇谈怪论6","在天书奇谈中获得40次奖励。",5,0,0,25987,1,1,532,40,0,0,0,0,0,0,0,166,1
1654,11,"奇谈怪论7","在天书奇谈中获得50次奖励。",10,318,0,25987,1,1,532,50,0,0,0,0,0,0,0,167,1
1655,2,"死者宫殿的探索者6","成功突破死者宫殿地下100层。",10,319,0,28102,1,1,533,1,0,0,0,0,0,0,0,25,1
1656,2,"死者宫殿的探索者7","成功突破死者宫殿地下150层。",10,0,0,28102,1,1,534,1,0,0,0,0,0,0,0,26,1
1657,2,"死者宫殿的探索者8","成功突破死者宫殿地下200层。",20,0,0,28102,1,1,535,1,0,0,0,0,0,0,0,27,1
1658,19,"闪熠之光","获得任意一把“闪熠装备”。",10,320,0,39901,1,1,536,1,0,0,0,0,0,0,0,216,1
1659,2,"孤独的挑战者1","单人从地下1层进入死者宫殿，并在通过地下50层后记录积分。",10,0,0,28102,1,1,537,1,0,0,0,0,0,0,0,30,1
1660,2,"孤独的挑战者2","单人从地下1层进入死者宫殿，并在通过地下100层后记录积分。",10,321,0,28102,1,1,538,1,0,0,0,0,0,0,0,31,1
1661,2,"埋藏的宝藏1","初次发现埋藏的宝藏。",5,0,0,60035,1,1,539,1,0,0,0,0,0,0,0,35,1
1662,2,"埋藏的宝藏2","发现埋藏的宝藏100个。",5,0,0,60035,1,1,539,100,0,0,0,0,0,0,0,36,1
1663,2,"埋藏的宝藏3","发现埋藏的宝藏1000个。",10,322,0,60035,1,1,539,1000,0,0,0,0,0,0,0,37,1
1664,2,"埋藏的宝藏4","发现埋藏的宝藏5000个。",20,0,0,60035,1,1,539,5000,0,0,0,0,0,0,0,38,1
1665,2,"直觉敏锐1","初次在未使用“魔陶器：感知宝藏”的情况下发现埋藏的宝藏。",10,0,0,60035,1,1,540,1,0,0,0,0,0,0,0,40,1
1666,2,"直觉敏锐2","在未使用“魔陶器：感知宝藏”的情况下发现埋藏的宝藏100个。",20,323,0,60035,1,1,540,100,0,0,0,0,0,0,0,41,1
1667,19,"领主之骑士·灵慧","获得双子领主之利剑·灵慧和双子领主之坚盾·灵慧。",20,0,0,30545,1,24,67915,19,0,0,0,0,0,0,0,43,1
1668,19,"苏丹之武僧·灵慧","获得强权苏丹之对拳·灵慧。",20,0,0,31113,1,24,67915,20,0,0,0,0,0,0,0,53,1
1669,19,"皇帝之战士·灵慧","获得鲜血皇帝之巨斧·灵慧。",20,0,0,31517,1,24,67915,21,0,0,0,0,0,0,0,63,1
1670,19,"霸王之龙骑士·灵慧","获得盖世霸王之尖枪·灵慧。",20,0,0,31917,1,24,67915,22,0,0,0,0,0,0,0,73,1
1671,19,"帝王之吟游诗人·灵慧","获得独裁帝王之长弓·灵慧。",20,0,0,32312,1,24,67915,23,0,0,0,0,0,0,0,83,1
1672,19,"沙皇之白魔法师·灵慧","获得纯白沙皇之法杖·灵慧。",20,0,0,32693,1,24,67915,24,0,0,0,0,0,0,0,103,1
1673,19,"可汗之黑魔法师·灵慧","获得漆黑可汗之魔杖·灵慧。",20,0,0,33061,1,24,67915,25,0,0,0,0,0,0,0,113,1
1674,19,"女王之召唤师·灵慧","获得疯狂女王之书卷·灵慧。",20,0,0,33554,1,24,67915,27,0,0,0,0,0,0,0,123,1
1675,19,"巨擘之学者·灵慧","获得绝世巨擘之诺言·灵慧。",20,0,0,33555,1,24,67915,28,0,0,0,0,0,0,0,133,1
1676,19,"亲王之忍者·灵慧","获得荆棘亲王之锐刺·灵慧。",20,0,0,33899,1,24,67915,30,0,0,0,0,0,0,0,93,1
1677,19,"君主之机工士·灵慧","获得王朝君主之烈火·灵慧。",20,0,0,34673,1,24,67915,31,0,0,0,0,0,0,0,153,1
1678,19,"暴君之暗黑骑士·灵慧","获得无道暴君之斩首·灵慧。",20,0,0,34272,1,24,67915,32,0,0,0,0,0,0,0,143,1
1679,19,"王储之占星术士·灵慧","获得末代王储之天球·灵慧。",20,0,0,34872,1,24,67915,33,0,0,0,0,0,0,0,163,1
1680,35,"逝者已矣","完成任务“安息吧死者”。",10,324,0,26002,1,6,67924,0,0,0,0,0,0,0,0,204,1
1681,38,"示爱者","完成任务“在恋人节表示感谢”。",10,0,0,28727,1,6,67956,0,0,0,0,0,0,0,0,73,1
1682,38,"小黄莺的拥护者","完成任务“女儿节的新装公演”。",10,0,0,43645,1,6,67944,0,0,0,0,0,0,0,0,74,1
1683,38,"彩蛋骑士","完成任务“彩蛋狩猎和亮闪闪的宝石”。",10,0,0,25903,1,6,67959,0,0,0,0,0,0,0,0,75,1
1684,38,"狂欢夜","完成任务“金碟狂欢”。",10,0,0,26173,1,6,67960,0,0,0,0,0,0,0,0,76,1
1685,3,"厉鬼的弑神者","在祖尔宛歼殛战中战胜祖尔宛。",10,0,0,317,1,14,20044,0,0,0,0,0,0,0,0,18,1
1686,40,"踏遍巴埃萨长城","成功探索巴埃萨长城（坚牢铁壁）的所有地区。",10,0,0,1001,1,8,337,0,0,0,0,0,0,0,0,17,1
1687,45,"再次踏遍索姆阿尔灵峰","成功探索索姆阿尔灵峰（天山深境）的所有地区。",10,0,0,1001,1,8,350,0,0,0,0,0,0,0,0,29,1
1688,44,"踏遍影之国","成功探索影之国的所有地区。",10,0,0,1001,1,8,343,0,0,0,0,0,0,0,0,0,1
1689,4,"称霸影之国","成功挑战影之国。",10,0,0,3069,1,14,30047,0,0,0,0,0,0,0,0,0,1
1690,35,"永远的毕业生","完成任务“路易索瓦的得意门生”。",10,340,0,26002,1,6,67891,0,0,0,0,0,0,0,0,46,1
1691,35,"命运的止境","完成任务“命运的止境”。",10,341,0,26002,1,6,67895,0,0,0,0,0,0,0,0,47,1
1692,35,"圣恩达利姆神学院记：第3章","完成任务“战神引领的圣战”。",10,342,0,26002,1,6,67900,0,0,0,0,0,0,0,0,649,1
1693,35,"天天都是宝","完成任务“理想的每一天”。",10,343,0,26002,1,6,67908,0,0,0,0,0,0,0,0,650,1
1694,19,"鸾翔凤集","获得凤凰魔笛。",20,344,0,26039,1,6,67086,0,0,0,0,0,0,0,0,250,1
1695,19,"血族之骑士","获得血族剑和圣母盾。",20,0,0,30551,1,24,67932,19,0,0,0,0,0,0,0,44,1
1696,19,"铁腕之武僧","获得尼耶佩尔斗拳。",20,0,0,31119,1,24,67932,20,0,0,0,0,0,0,0,54,1
1697,19,"主宰之战士","获得米诺斯斧。",20,0,0,31523,1,24,67932,21,0,0,0,0,0,0,0,64,1
1698,19,"屠戮之龙骑士","获得屠龙戟。",20,0,0,31923,1,24,67932,22,0,0,0,0,0,0,0,74,1
1699,19,"典乐之诗人","获得特尔潘德弓。",20,0,0,32318,1,24,67932,23,0,0,0,0,0,0,0,84,1
1700,19,"闪烁之白魔法师","获得辛德利幻杖。",20,0,0,32699,1,24,67932,24,0,0,0,0,0,0,0,104,1
1701,19,"死命之黑魔法师","获得死亡命运。",20,0,0,33068,1,24,67932,25,0,0,0,0,0,0,0,114,1
1702,19,"摹仿之召唤师","获得摹仿论。",20,0,0,33566,1,24,67932,27,0,0,0,0,0,0,0,124,1
1703,19,"远征之学者","获得远征记。",20,0,0,33567,1,24,67932,28,0,0,0,0,0,0,0,134,1
1704,19,"藏骨之忍者","获得藏骨短刀。",20,0,0,33905,1,24,67932,30,0,0,0,0,0,0,0,94,1
1705,19,"死锁之机工士","获得死锁。",20,0,0,34679,1,24,67932,31,0,0,0,0,0,0,0,154,1
1706,19,"神王之暗黑骑士","获得克洛诺斯巨剑。",20,0,0,34278,1,24,67932,32,0,0,0,0,0,0,0,144,1
1707,19,"寿老之占星术士","获得寿星仪。",20,0,0,34878,1,24,67932,33,0,0,0,0,0,0,0,164,1
1708,19,"血族之骑士·灵光","获得血族剑·灵光和圣母盾·灵光。",20,0,0,30552,1,24,67940,19,0,0,0,0,0,0,0,45,1
1709,19,"铁腕之武僧·灵光","获得尼耶佩尔斗拳·灵光。",20,0,0,31120,1,24,67940,20,0,0,0,0,0,0,0,55,1
1710,19,"主宰之战士·灵光","获得米诺斯斧·灵光。",20,0,0,31524,1,24,67940,21,0,0,0,0,0,0,0,65,1
1711,19,"屠戮之龙骑士·灵光","获得屠龙戟·灵光。",20,0,0,31924,1,24,67940,22,0,0,0,0,0,0,0,75,1
1712,19,"典乐之诗人·灵光","获得特尔潘德弓·灵光。",20,0,0,32319,1,24,67940,23,0,0,0,0,0,0,0,85,1
1713,19,"闪烁之白魔法师·灵光","获得辛德利幻杖·灵光。",20,0,0,32700,1,24,67940,24,0,0,0,0,0,0,0,105,1
1714,19,"死命之黑魔法师·灵光","获得死亡命运·灵光。",20,0,0,33069,1,24,67940,25,0,0,0,0,0,0,0,115,1
1715,19,"摹仿之召唤师·灵光","获得摹仿论·灵光。",20,0,0,33568,1,24,67940,27,0,0,0,0,0,0,0,125,1
1716,19,"远征之学者·灵光","获得远征记·灵光。",20,0,0,33569,1,24,67940,28,0,0,0,0,0,0,0,135,1
1717,19,"藏骨之忍者·灵光","获得藏骨短刀·灵光。",20,0,0,33906,1,24,67940,30,0,0,0,0,0,0,0,95,1
1718,19,"死锁之机工士·灵光","获得死锁·灵光。",20,0,0,34680,1,24,67940,31,0,0,0,0,0,0,0,155,1
1719,19,"神王之暗黑骑士·灵光","获得克洛诺斯巨剑·灵光。",20,0,0,34279,1,24,67940,32,0,0,0,0,0,0,0,145,1
1720,19,"寿老之占星术士·灵光","获得寿星仪·灵光。",20,0,0,34879,1,24,67940,33,0,0,0,0,0,0,0,165,1
1721,24,"专研木工笔记5","累计完成并标记320种制作笔记中的木工配方。",10,0,16958,1524,1,1,192,320,0,0,0,0,0,0,0,25,1
1722,25,"专研锻冶笔记5","累计完成并标记380种制作笔记中的锻冶配方。",10,0,16959,1574,1,1,193,380,0,0,0,0,0,0,0,25,1
1723,26,"专研甲胄笔记5","累计完成并标记300种制作笔记中的甲胄配方。",10,0,16960,1625,1,1,194,300,0,0,0,0,0,0,0,25,1
1724,27,"专研雕金笔记5","累计完成并标记550种制作笔记中的雕金配方。",10,0,16961,1676,1,1,195,550,0,0,0,0,0,0,0,25,1
1725,28,"专研皮革笔记5","累计完成并标记420种制作笔记中的皮革配方。",10,0,16962,1724,1,1,196,420,0,0,0,0,0,0,0,25,1
1726,29,"专研裁缝笔记5","累计完成并标记470种制作笔记中的裁缝配方。",10,0,16963,1774,1,1,197,470,0,0,0,0,0,0,0,25,1
1727,30,"专研炼金笔记5","累计完成并标记270种制作笔记中的炼金配方。",10,0,16964,1825,1,1,198,270,0,0,0,0,0,0,0,25,1
1728,31,"专研烹调笔记5","累计完成并标记190种制作笔记中的烹调配方。",10,0,16965,1875,1,1,199,190,0,0,0,0,0,0,0,25,1
1729,32,"专研采掘笔记5","累计采掘成功并标记150种采集笔记中记载的采矿素材。",10,0,16966,1015,1,1,200,150,0,0,0,0,0,0,0,45,1
1730,33,"专研采伐笔记5","累计采伐成功并标记230种采集笔记中记载的园艺素材。",10,0,16967,1065,1,1,201,230,0,0,0,0,0,0,0,45,1
1731,34,"专研钓鱼笔记5","累计钓上并标记460种钓鱼笔记中记载的鱼。",10,0,16968,1104,1,1,202,460,0,0,0,0,0,0,0,45,1
1732,34,"愿者上钩13","钓上156种钓场之王。",20,0,0,1102,1,1,267,156,0,0,0,0,0,0,0,82,1
1733,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,44,"艾因哈特家的探索任务1","首次达成云冠群岛的探索任务。",5,0,0,2806,1,1,544,1,0,0,0,0,0,0,0,0,1
1735,44,"艾因哈特家的探索任务2","累计达成10次云冠群岛的探索任务。",5,0,0,2806,1,1,544,10,0,0,0,0,0,0,0,0,1
1736,44,"艾因哈特家的探索任务3","累计达成30次云冠群岛的探索任务。",10,0,0,2806,1,1,544,30,0,0,0,0,0,0,0,0,1
1737,44,"艾因哈特家的探索任务4","累计达成100次云冠群岛的探索任务。",20,0,0,2806,1,1,544,100,0,0,0,0,0,0,0,0,1
1738,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,44,"激昂青云1","成功完成30次云冠群岛的危命任务。",5,0,0,2713,1,1,546,30,0,0,0,0,0,0,0,0,1
1744,44,"激昂青云2","成功完成100次云冠群岛的危命任务。",5,0,0,2713,1,1,546,100,0,0,0,0,0,0,0,0,1
1745,44,"激昂青云3","成功完成300次云冠群岛的危命任务。",10,0,0,2713,1,1,546,300,0,0,0,0,0,0,0,0,1
1746,44,"称霸漂流遗迹","完成云冠群岛漂流遗迹的紧急任务。",10,0,0,317,1,1,547,1,0,0,0,0,0,0,0,0,1
1747,5,"如探囊取物1","在群狼盛宴中首次击倒敌人（K）。",5,0,0,254,1,1,548,1,0,0,0,0,0,0,0,0,1
1748,5,"如探囊取物2","在群狼盛宴中累计击倒敌人（K）100次。",5,345,0,254,1,1,548,100,0,0,0,0,0,0,0,0,1
1749,5,"如探囊取物3","在群狼盛宴中累计击倒敌人（K）300次。",5,0,17533,254,1,1,548,300,0,0,0,0,0,0,0,0,1
1750,5,"如探囊取物4","在群狼盛宴中累计击倒敌人（K）1000次。",10,0,0,254,1,1,548,1000,0,0,0,0,0,0,0,0,1
1751,5,"如探囊取物5","在群狼盛宴中累计击倒敌人（K）5000次。",20,346,0,254,1,1,548,5000,0,0,0,0,0,0,0,0,1
1752,5,"左膀右臂1","在群狼盛宴中首次拿到助攻（A）。",5,0,0,618,1,1,549,1,0,0,0,0,0,0,0,0,1
1753,5,"左膀右臂2","在群狼盛宴中累计拿到100次助攻（A）。",5,347,0,618,1,1,549,100,0,0,0,0,0,0,0,0,1
1754,5,"左膀右臂3","在群狼盛宴中累计拿到300次助攻（A）。",5,0,17534,618,1,1,549,300,0,0,0,0,0,0,0,0,1
1755,5,"左膀右臂4","在群狼盛宴中累计拿到1000次助攻（A）。",10,0,0,618,1,1,549,1000,0,0,0,0,0,0,0,0,1
1756,5,"左膀右臂5","在群狼盛宴中累计拿到5000次助攻（A）。",20,348,0,618,1,1,549,5000,0,0,0,0,0,0,0,0,1
1757,19,"守护者","从黑衣法师那里获得全部称号。",20,325,0,40248,1,1,550,1,0,0,0,0,0,0,0,260,1
1758,19,"金狼","从黑衣法师那里获得金狼装备的全套5件以及牙狼剑，并让黑衣法师看到全部装备上的形态。",10,326,0,30555,1,1,551,1,0,0,0,0,0,0,0,261,1
1759,19,"漆黑","从黑衣法师那里获得漆黑装备的全套5件以及暗黑斩，并让黑衣法师看到全部装备上的形态。",10,328,0,31528,1,1,553,1,0,0,0,0,0,0,0,263,1
1760,19,"暗黑","从黑衣法师那里获得暗黑装备的全套5件以及阎魔斩光剑，并让黑衣法师看到全部装备上的形态。",10,336,0,34281,1,1,561,1,0,0,0,0,0,0,0,271,1
1761,19,"白夜","从黑衣法师那里获得白夜装备的全套5件以及白夜枪，并让黑衣法师看到全部装备上的形态。",10,329,0,31928,1,1,554,1,0,0,0,0,0,0,0,264,1
1762,19,"魔戒斗师·拳","从黑衣法师那里获得魔戒斗师装备的全套5件以及魔戒拳，并让黑衣法师看到全部装备上的形态。",10,327,0,31121,1,1,552,1,0,0,0,0,0,0,0,262,1
1763,19,"银狼","从黑衣法师那里获得银狼装备的全套5件以及银狼剑，并让黑衣法师看到全部装备上的形态。",10,333,0,33907,1,1,558,1,0,0,0,0,0,0,0,266,1
1764,19,"魔戒弓师·射","从黑衣法师那里获得魔戒弓师装备的全套5件以及魔戒弓，并让黑衣法师看到全部装备上的形态。",10,330,0,32320,1,1,555,1,0,0,0,0,0,0,0,265,1
1765,19,"魔戒弓师·击","从黑衣法师那里获得魔戒弓师装备的全套5件以及魔戒铳，并让黑衣法师看到全部装备上的形态。",10,337,0,34681,1,1,562,1,0,0,0,0,0,0,0,272,1
1766,19,"魔戒法师·暗","从黑衣法师那里获得魔戒法师装备的全套5件以及魔导笔，并让黑衣法师看到全部装备上的形态。",10,331,0,33071,1,1,556,1,0,0,0,0,0,0,0,268,1
1767,19,"魔戒法师·令","从黑衣法师那里获得魔戒法师装备的全套5件以及魔导录，并让黑衣法师看到全部装备上的形态。",10,334,0,33570,1,1,559,1,0,0,0,0,0,0,0,269,1
1768,19,"魔戒导师·光","从黑衣法师那里获得魔戒导师装备的全套5件以及魔导杖，并让黑衣法师看到全部装备上的形态。",10,332,0,32703,1,1,557,1,0,0,0,0,0,0,0,267,1
1769,19,"魔戒导师·知","从黑衣法师那里获得魔戒导师装备的全套5件以及魔戒书，并让黑衣法师看到全部装备上的形态。",10,335,0,33571,1,1,560,1,0,0,0,0,0,0,0,270,1
1770,19,"魔戒导师·星","从黑衣法师那里获得魔戒导师装备的全套5件以及魔导球，并让黑衣法师看到全部装备上的形态。",10,338,0,34880,1,1,563,1,0,0,0,0,0,0,0,273,1
1771,5,"轰天","设置从黑衣法师那里获得的称号后在群狼盛宴中取得30次胜利。",10,0,16565,266,1,1,564,30,0,0,0,0,0,0,0,0,1
1772,6,"银牙","设置从黑衣法师那里获得的称号后在纷争前线与烈羽争锋中累计取得10次胜利。",10,0,16566,266,1,1,565,10,0,0,0,0,0,0,0,66,1
1773,1,"雷刚","设置从黑衣法师那里获得的称号后在群狼盛宴、纷争前线与烈羽争锋中累计取得60次胜利。",20,0,16567,266,1,1,566,60,0,0,0,0,0,0,0,90,1
1774,11,"熙洛·阿里亚珀的信任1","熙洛·阿里亚珀的信赖等级达到1级。",5,0,0,25507,1,1,545,1,0,0,0,0,0,0,0,181,1
1775,11,"熙洛·阿里亚珀的信任2","熙洛·阿里亚珀的信赖等级达到2级。",5,0,0,25507,1,1,545,2,0,0,0,0,0,0,0,182,1
1776,11,"熙洛·阿里亚珀的信任3","熙洛·阿里亚珀的信赖等级达到3级。",5,0,0,25507,1,1,545,3,0,0,0,0,0,0,0,183,1
1777,11,"熙洛·阿里亚珀的信任4","熙洛·阿里亚珀的信赖等级达到4级。",5,0,0,25507,1,1,545,4,0,0,0,0,0,0,0,184,1
1778,11,"熙洛·阿里亚珀的信任5","熙洛·阿里亚珀的信赖等级达到5级。",10,349,0,25507,1,1,545,5,0,0,0,0,0,0,0,185,1
1779,22,"熙洛·阿里亚珀的老主顾1","在熙洛·阿里亚珀处累计交纳收藏品36次。",5,0,0,28204,1,1,567,36,0,0,0,0,0,0,0,31,1
1780,22,"熙洛·阿里亚珀的老主顾2","在熙洛·阿里亚珀处累计交纳收藏品48次。",5,0,0,28204,1,1,567,48,0,0,0,0,0,0,0,32,1
1781,22,"熙洛·阿里亚珀的老主顾3","在熙洛·阿里亚珀处累计交纳收藏品60次。",5,0,0,28204,1,1,567,60,0,0,0,0,0,0,0,33,1
1782,22,"熙洛·阿里亚珀的老主顾4","在熙洛·阿里亚珀处累计交纳收藏品90次。",5,0,0,28204,1,1,567,90,0,0,0,0,0,0,0,34,1
1783,22,"熙洛·阿里亚珀的老主顾5","在熙洛·阿里亚珀处累计交纳收藏品120次。",5,0,0,28204,1,1,567,120,0,0,0,0,0,0,0,35,1
1784,22,"熙洛·阿里亚珀的老主顾6","在熙洛·阿里亚珀处累计交纳收藏品150次。",10,350,0,28204,1,1,567,150,0,0,0,0,0,0,0,36,1
1785,38,"找到宝贝了","完成任务“宝物和红莲节”。",10,0,0,42538,1,6,68496,0,0,0,0,0,0,0,0,77,1
1786,38,"感谢有你的四周年","完成任务“故障虫再现”。",10,0,0,26107,1,6,68497,0,0,0,0,0,0,0,0,78,1
1787,35,"乘风破浪","完成任务“乘风破浪”。",20,351,0,26002,1,6,68005,0,0,0,0,0,0,0,0,48,1
1788,35,"重逢和启程","完成任务“重逢和启程”。",20,352,0,26002,1,6,68012,0,0,0,0,0,0,0,0,49,1
1789,35,"片刻的风平浪静","完成任务“片刻的风平浪静”。",20,353,0,26002,1,6,68026,0,0,0,0,0,0,0,0,50,1
1790,35,"迈出的一步","完成任务“迈出的一步”。",20,354,0,26002,1,6,68035,0,0,0,0,0,0,0,0,51,1
1791,35,"红色的祈愿","完成任务“红色的祈愿”。",20,355,0,26002,1,6,68053,0,0,0,0,0,0,0,0,52,1
1792,35,"离别和归来","完成任务“离别和归来”。",20,356,0,26002,1,6,68062,0,0,0,0,0,0,0,0,53,1
1793,35,"红衣女子","完成任务“红衣女子”。",20,357,0,26002,1,6,68083,0,0,0,0,0,0,0,0,54,1
1794,35,"红莲之狂潮","完成任务“红莲之狂潮”。",20,358,0,26002,1,6,68089,0,0,0,0,0,0,0,0,55,1
1795,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,35,"解明真相","完成任务“异常的真相”。",10,359,0,26002,1,6,68469,0,0,0,0,0,0,0,0,227,1
1797,35,"自由之骑士","完成任务“为了更强”。",5,360,0,26003,2,6,68111,0,0,0,0,0,0,0,0,323,1
1798,35,"复兴之武僧","完成任务“守护之力”。",5,361,0,26004,2,6,67966,0,0,0,0,0,0,0,0,343,1
1799,35,"纯爱之战士","完成任务“燃烧吧高吉”。",5,362,0,26005,2,6,68440,0,0,0,0,0,0,0,0,363,1
1800,35,"红血之龙骑士","完成任务“红血之龙骑士”。",5,363,0,26006,2,6,68450,0,0,0,0,0,0,0,0,383,1
1801,35,"红叶之吟游诗人","完成任务“和平颂歌”。",5,364,0,26007,2,6,68430,0,0,0,0,0,0,0,0,403,1
1802,35,"镇守之白魔法师","完成任务“角尊的宝贝”。",5,365,0,26008,2,6,67954,0,0,0,0,0,0,0,0,443,1
1803,35,"魔石之黑魔法师","完成任务“通向未来的记忆”。",5,366,0,26009,2,6,68128,0,0,0,0,0,0,0,0,463,1
1804,35,"最强之召唤师","完成任务“召唤师的使命”。",5,367,0,26010,2,6,68165,0,0,0,0,0,0,0,0,483,1
1805,35,"继承之学者","完成任务“穿越时空的夙愿”。",5,368,0,26011,2,6,68463,0,0,0,0,0,0,0,0,503,1
1806,35,"西方之忍者","完成任务“影隐忍法贴”。",5,369,0,26037,2,6,68488,0,0,0,0,0,0,0,0,423,1
1807,35,"黑雾之暗黑骑士","完成任务“再次相见”。",5,370,0,26040,2,6,68455,0,0,0,0,0,0,0,0,523,1
1808,35,"火枪之机工士","完成任务“认同彼此”。",5,371,0,26042,2,6,68445,0,0,0,0,0,0,0,0,543,1
1809,35,"天地之占星术士","完成任务“天地交融”。",5,372,0,26041,2,6,67949,0,0,0,0,0,0,0,0,563,1
1810,35,"赤红之赤魔法师","完成任务“最后的抗争”。",5,0,0,26056,2,6,68118,0,0,0,0,0,0,0,0,581,1
1811,35,"红莲之赤魔法师","完成任务“抵御之力”。",5,373,0,26056,2,6,68123,0,0,0,0,0,0,0,0,582,1
1812,35,"大义之武士","完成任务“极恶之人木枯”。",5,0,0,26055,2,6,68101,0,0,0,0,0,0,0,0,601,1
1813,35,"赤诚之武士","完成任务“决战龟甲岛”。",5,374,0,26055,2,6,68106,0,0,0,0,0,0,0,0,602,1
1814,12,"利剑中的领悟7","将剑术师升到70级。",5,0,0,30408,1,3,1,70,0,0,0,0,0,0,0,7,1
