Index,0 [UBYTE] [0x82],1 [UBYTE] [0x83],2 [USHORT] [0x20],3 [UINT] [0x0],4 [UBYTE] [0x84],5 [BOOL] [0x9C],6 [USHORT] [0x22],7 [USHORT] [0x32],8 [USHORT] [0x42],9 [USHORT] [0x52],10 [USHORT] [0x62],11 [UBYTE] [0x8C],12 [USHORT] [0x72],13 [UBYTE] [0x94],14 [UINT] [0x4],15 [UBYTE] [0x85],16 [BOOL] [0x9D],17 [USHORT] [0x24],18 [USHORT] [0x34],19 [USHORT] [0x44],20 [USHORT] [0x54],21 [USHORT] [0x64],22 [UBYTE] [0x8D],23 [USHORT] [0x74],24 [UBYTE] [0x95],25 [UINT] [0x8],26 [UBYTE] [0x86],27 [BOOL] [0x9E],28 [USHORT] [0x26],29 [USHORT] [0x36],30 [USHORT] [0x46],31 [USHORT] [0x56],32 [USHORT] [0x66],33 [UBYTE] [0x8E],34 [USHORT] [0x76],35 [UBYTE] [0x96],36 [UINT] [0xC],37 [UBYTE] [0x87],38 [BOOL] [0x9F],39 [USHORT] [0x28],40 [USHORT] [0x38],41 [USHORT] [0x48],42 [USHORT] [0x58],43 [USHORT] [0x68],44 [UBYTE] [0x8F],45 [USHORT] [0x78],46 [UBYTE] [0x97],47 [UINT] [0x10],48 [UBYTE] [0x88],49 [BOOL] [0xA0],50 [USHORT] [0x2A],51 [USHORT] [0x3A],52 [USHORT] [0x4A],53 [USHORT] [0x5A],54 [USHORT] [0x6A],55 [UBYTE] [0x90],56 [USHORT] [0x7A],57 [UBYTE] [0x98],58 [UINT] [0x14],59 [UBYTE] [0x89],60 [BOOL] [0xA1],61 [USHORT] [0x2C],62 [USHORT] [0x3C],63 [USHORT] [0x4C],64 [USHORT] [0x5C],65 [USHORT] [0x6C],66 [UBYTE] [0x91],67 [USHORT] [0x7C],68 [UBYTE] [0x99],69 [UINT] [0x18],70 [UBYTE] [0x8A],71 [BOOL] [0xA2],72 [USHORT] [0x2E],73 [USHORT] [0x3E],74 [USHORT] [0x4E],75 [USHORT] [0x5E],76 [USHORT] [0x6E],77 [UBYTE] [0x92],78 [USHORT] [0x7E],79 [UBYTE] [0x9A],80 [UINT] [0x1C],81 [UBYTE] [0x8B],82 [BOOL] [0xA3],83 [USHORT] [0x30],84 [USHORT] [0x40],85 [USHORT] [0x50],86 [USHORT] [0x60],87 [USHORT] [0x70],88 [UBYTE] [0x93],89 [USHORT] [0x80],90 [UBYTE] [0x9B]
192,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
193,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
194,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
195,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
196,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
197,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
198,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
199,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
200,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
201,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
202,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
203,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0,0,0,false,0,0,0,1000,0,0,0,0
204,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
205,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
206,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
207,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
208,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
209,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
210,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
211,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
212,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
213,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
214,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
215,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
216,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
217,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
218,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
219,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
220,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
221,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
222,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
223,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
224,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
225,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
226,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
227,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
228,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
229,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
230,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
231,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
232,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
233,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
234,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
235,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
236,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
237,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
238,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
239,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
240,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
241,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
242,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
243,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
244,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
245,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
246,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
247,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
248,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
249,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
250,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0
