Index,0 [UINT] [0xFC],1 [UINT] [0x100],2 [STRING] [0xF8],3 [STRING] [0x0],4 [STRING] [0x8],5 [STRING] [0x10],6 [STRING] [0x18],7 [STRING] [0x20],8 [STRING] [0x28],9 [STRING] [0x30],10 [STRING] [0x38],11 [STRING] [0x40],12 [STRING] [0x48],13 [STRING] [0x50],14 [STRING] [0x58],15 [STRING] [0x60],16 [STRING] [0x68],17 [STRING] [0x70],18 [STRING] [0x78],19 [STRING] [0x80],20 [STRING] [0x88],21 [STRING] [0x90],22 [STRING] [0x98],23 [STRING] [0xA0],24 [STRING] [0xA8],25 [STRING] [0xB0],26 [STRING] [0xB8],27 [STRING] [0xC0],28 [STRING] [0xC8],29 [STRING] [0xD0],30 [STRING] [0xD8],31 [STRING] [0xE0],32 [STRING] [0xE8],33 [UINT] [0x4],34 [UINT] [0xC],35 [UINT] [0x14],36 [UINT] [0x1C],37 [UINT] [0x24],38 [UINT] [0x2C],39 [UINT] [0x34],40 [UINT] [0x3C],41 [UINT] [0x44],42 [UINT] [0x4C],43 [UINT] [0x54],44 [UINT] [0x5C],45 [UINT] [0x64],46 [UINT] [0x6C],47 [UINT] [0x74],48 [UINT] [0x7C],49 [UINT] [0x84],50 [UINT] [0x8C],51 [UINT] [0x94],52 [UINT] [0x9C],53 [UINT] [0xA4],54 [UINT] [0xAC],55 [UINT] [0xB4],56 [UINT] [0xBC],57 [UINT] [0xC4],58 [UINT] [0xCC],59 [UINT] [0xD4],60 [UINT] [0xDC],61 [UINT] [0xE4],62 [UINT] [0xEC],63 [BBOOL] [0x104],64 [STRING] [0xF0],65 [STRING] [0xF4],66 [BBOOL] [0x104],67 [BBOOL] [0x104],68 [BBOOL] [0x104],69 [BBOOL] [0x104],70 [BBOOL] [0x104],71 [BBOOL] [0x104],72 [BBOOL] [0x104],73 [BBOOL] [0x105],74 [BBOOL] [0x105]
721097,0,0,"CmnDefHousingBuddyStable_00201","CUTSCENE_FST_DARUMA","CUTSCENE_FST_JUMP","CUTSCENE_FST_BALANCE","CUTSCENE_SEA_DARUMA","CUTSCENE_SEA_JUMP","CUTSCENE_SEA_BALANCE","CUTSCENE_WIL_DARUMA","CUTSCENE_WIL_JUMP","CUTSCENE_WIL_BALANCE","LOGMSG_BUDDY_REAR_ERROR_REWARDFLG","TERRITORY_TYPE_S1H1","TERRITORY_TYPE_F1H1","TERRITORY_TYPE_W1H1","LOGMSG_BUDDY_REAR_ERROR_NO_CHOCOBO_LIST","LOGMSG_BUDDY_REAR_ERROR_REST_TIME","LOGMSG_BUDDY_REAR_ERROR_FOOD_POSSESION","LOGMSG_BUDDY_REAR_ERROR_PULL_REST_TIME","LOGMSG_BUDDY_REAR_ERROR_REST_TIME2","LOGMSG_BUDDY_REAR_ERROR_STAIN_ITEM_COUNT_FULL","LOGMSG_BUDDY_REAR_ERROR_STAIN_ITEM_HAVE","CUTSCENE_STAIN_CHANGE","LOGMSG_BUDDY_REAR_FEEDING","LOGMSG_BUDDY_REAR_CLOER_CHANGE_NOTICE","LOGMSG_BUDDY_REAR_CLOER_CHANGE","LOGMSG_BUDDY_REAR_STAINID_RESET","LOGMSG_BUDDY_REAR_CLOER_RESET_NOTICE","","","","",587,588,589,590,591,592,593,594,595,4460,339,340,341,4475,4464,4479,4470,4487,4494,4493,605,4495,4496,4497,4499,4642,0,0,0,0,false,"进行谈话","",false,false,false,false,false,false,false,false,false
721098,0,0,"ComDefMobHuntBoard_00202","TERRITORY_TYPE_S1T1","TERRITORY_TYPE_F1T1","TERRITORY_TYPE_W1T1","TERRITORY_TYPE_R2T1","QUEST_DAILY30_1","QUEST_DAILY30_2","QUEST_DAILY30_3","QUEST_WEEKLY30","","","","","","","","","","","","","","","","","","","","","","",128,132,130,418,67655,67656,67657,67658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"进行谈话","",false,false,false,false,false,false,false,false,false
721099,0,0,"RegFstEhcatl_00203","","QUEST0","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","","",0,67022,67029,67649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"进行谈话","",false,false,false,false,false,false,false,false,false
721100,0,0,"CmnDefWeatherForeCast_00204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"进行谈话","",false,false,false,false,false,false,false,false,false
721101,0,0,"RegFstIxalSupply_00205","QUEST_IXA_OPEN","QUEST_IXA_SUPPLY","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67023,67105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"进行谈话","",false,false,false,false,false,false,false,false,false
721102,0,0,"CmnDefHousingKick_00206","LOGMSG_GIL_GET","ITEM_GIL","FCAUTHORITY_HOUSING_LAND","","","","","","","","","","","","","","","","","","","","","","","","","","","",1258,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"回收家具","",false,false,false,false,false,false,false,false,false
721103,0,0,"CmnDefRelicWeapon040EnhanceMode_00207","JOB_REL_007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"将“上古武器·新星”绝灵化","",true,false,false,false,false,false,false,false,false
721104,0,0,"CmnDefRelicWeapon040Trade_00208","JOB_REL_007","LOC_ACTION1","LOC_VFX1","ITEM_EPIC_PLD_SUB_040","","","","","","","","","","","","","","","","","","","","","","","","","","",65742,1042,241,8658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"强化“上古武器·新星”","",true,false,false,false,false,false,false,false,false
721105,0,0,"CmnDefRelicWeapon030Adjust_00209","JOB_REL_007","ACTION1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65742,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"调整“上古武器·新星”","",true,false,false,false,false,false,false,false,false
721106,0,0,"FesHlw2014_00210","QUEST_FES_HLW","ENPC_EXPLANATION0","ENPC_EXPLANATION1","ENPC_EXPLANATION2","ENPC_SHAPESHIFT_SEA0","ENPC_SHAPESHIFT_SEA1","ENPC_SHAPESHIFT_FST0","ENPC_SHAPESHIFT_FST1","ENPC_SHAPESHIFT_WIL0","ENPC_SHAPESHIFT_WIL1","STATUS_SHAPESHIFT","TRANSFOMATION_INCOMP","TRANSFORMATION_COMP_SEA0","TRANSFORMATION_COMP_SEA1","TRANSFORMATION_COMP_SEA2","TRANSFORMATION_COMP_SEA3","TRANSFORMATION_COMP_SEA4","TRANSFORMATION_COMP_FST0","TRANSFORMATION_COMP_FST1","TRANSFORMATION_COMP_FST2","TRANSFORMATION_COMP_FST3","TRANSFORMATION_COMP_FST4","TRANSFORMATION_COMP_WIL0","TRANSFORMATION_COMP_WIL1","TRANSFORMATION_COMP_WIL2","TRANSFORMATION_COMP_WIL3","TRANSFORMATION_COMP_WIL4","HOW_TO_0","HOW_TO_1","QUEST_SEQ_4",65774,1010176,1010177,1010178,1010181,1010182,1010179,1010180,1010183,1010184,565,12,11,8,16,13,12,11,7,15,13,12,11,10,9,14,12,188,156,4,false,"进行谈话","",false,false,false,false,false,false,false,false,false
721107,0,0,"CmnDefRelicWeapon040Adjust_00211","JOB_REL_007","ACTION1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65742,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"调整“上古武器·镇魂”","",true,false,false,false,false,false,false,false,false
721108,0,0,"CmnDefRelicWeapon040Glass_00212","ITEM_ZODIAC_GLASS","JOB_REL_007","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8659,65742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"重新制作“黄道透镜”","",true,false,false,false,false,false,false,false,false
721109,0,0,"CmnDefHousingDish_00213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721110,0,0,"CmnDefWeddingRecovery_00214","QUEST_WEDDING","ITEM_MARRIAGE_RING","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67114,8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721111,0,0,"RegSeaRogGuild_00215","QST_CLSROG150","QST_CLSROG151","QST_CLSROG301","QST_JOBNIN500","QUEST0","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","",65680,65681,65691,65770,65964,65750,67168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721112,0,0,"CmnDefHousingWheel_00216","LOGMSG_HOUSING_ERR_LAYMODE_PICK_NG_01","LOGMSG_FC_ERR_AUTHORITY_WHEEL","FC_AUTHORITY_WHEEL","","","","","","","","","","","","","","","","","","","","","","","","","","","",3327,4071,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721113,0,0,"RegFstEternalCeremonyPlanner_00217","LOCAL_QUEST0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721114,0,0,"FesNyr2015_00218","QUEST0","QUEST1","ENPC0","ENPC1","","","","","","","","","","","","","","","","","","","","","","","","","","",65788,65823,1010715,1010806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721115,0,0,"RegFstEternalCeremonyShop_00219","LOCAL_QUEST0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721116,0,0,"CmnDefRelicWeapon050Adjust_00220","ACTION1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"调整“黄道武器”","",true,false,false,false,false,false,false,false,false
721117,0,0,"CmnDefRelicWeapon050Trade_00221","ACHIEVEMENT","ITEM_EPIC_PLD_SUB_050","LCUT_BGM1","LCUT_BGM2","LCUT_ACTION0","LCUT_ACTION1","LCUT_ACTION2","LCUT_ACTION3","LCUT_VFX1","JOB_REL_015","ITEM_RELIC_PLD_050","ITEM_RELIC_MNK_050","ITEM_RELIC_WAR_050","ITEM_RELIC_DRG_050","ITEM_RELIC_BRD_050","ITEM_RELIC_WHM_050","ITEM_RELIC_BLM_050","ITEM_RELIC_SMN_050","ITEM_RELIC_SCH_050","ITEM_RELIC_NIN_050","BIND_ACTOR0","BIND_ACTOR1","LCUT_ACTOR0","LCUT_ACTOR2","LCUT_ACTION4","LCUT_ACTOR3","LCUT_ACTION5","LCUT_BGM3","","",1054,9500,85,89,1064,241,974,936,241,65897,9491,9492,9493,9494,9495,9496,9497,9498,9499,9501,4311940,4678141,1001425,1009151,162,1010812,1014,86,0,0,false,"再铸“黄道武器”","",true,false,false,false,false,false,false,false,false
721118,0,0,"FesXms2014_00222","QUEST0","QUEST1","QUEST2","ENPC0","ENPC1","ENPC2","ENPC3","ENPC4","ENPC5","","","","","","","","","","","","","","","","","","","","","",65783,65784,65785,1010742,1010743,1010783,1010744,1010745,1010746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721119,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721120,0,0,"CmnDefHousingRetainer_00224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721121,0,0,"CmnDefHousingWorkshopExit_00225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721122,0,0,"CmnGscDailyLotDescription_00226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"什么是“仙人微彩”？","",false,false,false,false,false,false,false,false,false
721123,0,0,"CmnGscChocoboRaceTraining_00227","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","SE_CHOCOBO","","","","","","","","","","","","","","","","","","","","","","","","","","","",4783,4711,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"训练竞赛陆行鸟","",true,false,false,false,false,false,false,false,false
721124,0,0,"CmnGscChocoboRaceGetAbility_00228","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","SE_CHOCOBO","","","","","","","","","","","","","","","","","","","","","","","","","","","",4783,4712,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"学习竞赛能力","",true,false,false,false,false,false,false,false,false
721125,0,0,"CmnGscChocoboRaceForgetAbility_00229","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","SE_CHOCOBO","","","","","","","","","","","","","","","","","","","","","","","","","","","",4783,4713,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"遗忘竞赛能力","",true,false,false,false,false,false,false,false,false
721126,0,0,"CmnGscChocoboRaceRegist_00230","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4783,4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"登记竞赛陆行鸟","",true,false,false,false,false,false,false,false,false
721127,0,0,"CmnGscChocoboRaceRename_00231","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4783,4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"变更竞赛名","",true,false,false,false,false,false,false,false,false
721128,0,0,"CmnGscChocoboRaceRetire_00232","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","FAREWELL_LOG","LQ_MARKER_001","LQ_DOOR_001","LQ_ACTIONTIMELINE_001","LQ_ACTIONTIMELINE_002","GET_ITEM_MESSAGE","BGM_RETIRE","","","","","","","","","","","","","","","","","","","","","",4783,4716,4717,5667782,5662783,1076,1077,750,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"让竞赛陆行鸟退役","",true,false,false,false,false,false,false,false,false
721129,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721130,0,0,"CmnGscChocoboRaceTrainingTalk_00234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"听取说明","",true,false,false,false,false,false,false,false,false
721131,0,0,"CmnGscChocoboRaceCoupling_00235","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","LQ_MARKER_001","LQ_DOOR_001","LQ_ACTIONTIMELINE_001","LQ_ACTIONTIMELINE_002","LQ_ENPC_001","GET_ITEM_MESSAGE","GET_ITEM","BGM_COUPLING","","","","","","","","","","","","","","","","","","","","",4783,4718,5766914,5766960,1073,1074,5757969,750,9560,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"配种","",true,false,false,false,false,false,false,false,false
721132,0,0,"CmnGscChocoboRaceGetFoal_00236","LQ_MARKER_001","LQ_ACTIONTIMELINE_001","GET_ITEM_MESSAGE","","","","","","","","","","","","","","","","","","","","","","","","","","","",5759978,1075,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"领取新陆行鸟","",true,false,false,false,false,false,false,false,false
721133,0,0,"CmnGscChocoboRaceCouplingTalk_00237","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"关于配种","",true,false,false,false,false,false,false,false,false
721134,0,0,"CmnGscTripleTriadGuide_00238","CHECK_QUEST00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"关于“九宫幻卡”","",true,false,false,false,false,false,false,false,false
721135,0,0,"CmnGscTripleTriadCardToCoin_00239","CHECK_QUEST00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"幻卡回收（获得金碟币）","",true,false,false,false,false,false,false,false,false
721136,0,0,"CmnGscGilToCoin_00240","CLEAR_QUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"用金币兑换金碟币","",false,false,false,false,false,false,false,false,false
721137,0,0,"CmnGscEstablishmentGuidance_00241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721138,0,0,"CmnGscGATENotice_00242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721139,0,0,"FesPdyAltarEpisode_00243","LOC_CAM_POS_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5707885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721140,0,0,"FesVlt2015_00244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721141,0,0,"FesEst2015_00245","QUEST_FES_EST1","QUEST_FES_EST2","QUEST_FES_EST3","ENPC_EXPLANATION0","ENPC_EXPLANATION1","ENPC_EXPLANATION2","ENPC_SHAPESHIFT_TOWN1","ENPC_SHAPESHIFT_TOWN2","ENPC_SHAPESHIFT_TOWN3","ENPC_SHAPESHIFT_FATE1","ENPC_SHAPESHIFT_FATE2","ENPC_SHAPESHIFT_FATE3","ENPC_SHAPESHIFT_FATE4","ENPC_SHAPESHIFT_FATE5","ENPC_SHAPESHIFT_FATE6","STATUS_SHAPESHIFT","TRANSFORMATION_PINK","TRANSFORMATION_GOLD","HOW_TO_0","HOW_TO_1","","","","","","","","","","",66092,66093,66095,1011803,1011804,1011805,1011809,1011810,1011811,1011812,1011813,1011814,1011815,1011816,1011817,565,18,19,188,156,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721142,0,0,"RegLakGuidingStar_00246","QST_SUB_CTS_808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"秘籍与一流的工具","",true,false,false,false,false,false,false,false,false
721143,0,0,"CmnGscTripleTriadCup_00247","GRAPHIC_TEXT_JOIN_01","GRAPHIC_TEXT_JOIN_02","GRAPHIC_TEXT_JOIN_03","GRAPHIC_TEXT_JOIN_04","GRAPHIC_TEXT_WIN_01","GRAPHIC_TEXT_WIN_02","GRAPHIC_TEXT_WIN_03","GRAPHIC_TEXT_WIN_04","ITEM_PLATINUMPACK","LAYOUT_ID_W1EB","","","","","","","","","","","","","","","","","","","","",285,286,287,288,289,290,291,292,10077,5581332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721144,0,0,"CmnGscGATEHiddenObject_00248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"检查","",true,false,false,false,false,false,false,false,false
721145,0,0,"CmnDefRelicWeapon060Adjust_00249","ACTION1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"调整“黄道武器·本我”","",true,false,false,false,false,false,false,false,false
721146,0,0,"CmnDefRelicWeapon060Trade_00250","ITEM_RELIC_PLD_060","ITEM_RELIC_PLD_SUB_060","NCUT0","BIND_ACTOR0","BIND_ACTOR1","LCUT_ACTION0","LCUT_ACTION1","LCUT_ACTION2","LCUT_ACTION3","ITEM_RELIC_PLD_050","ITEM_RELIC_PLD_SUB_050","LCUT_POS0","LCUT_POS1","LCUT_POS2","LCUT_POS3","LCUT_ACTOR0","","","","","","","","","","","","","","",10054,10063,748,4311940,4678141,990,1039,858,936,9491,9500,5766977,5766978,4678141,4311940,1008161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"让“黄道武器”觉醒","",true,false,false,false,false,false,false,false,false
721147,0,0,"CmnDefRelicWeapon060MagiciteShop_00251","ITEM_RELIC_PLD_050","ITEM_RELIC_PLD_SUB_050","TOMESTONES_SHEET_KEY","TOMESTONE_PRICE","JOB_REL_016","","","","","","","","","","","","","","","","","","","","","","","","","",9491,9500,2,50,66096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"交换圣魂","",true,false,false,false,false,false,false,false,false
721148,0,0,"CmnDefRelicWeapon060MagiciteCheck_00252","JOB_REL_016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",true,false,false,false,false,false,false,false,false
721149,0,0,"CmnGscTripleTriadTournamentBoard_00253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721150,0,0,"FesPdyPlayerAltar_00254","LOC_ENPC_01","LOC_ENPC_02","LOC_QUEST01","LOC_QUEST02","","","","","","","","","","","","","","","","","","","","","","","","","","",1011850,1011781,66035,66037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721151,0,0,"CmnGscChocoboRaceDefaultA_00255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",true,false,false,false,false,false,false,false,false
721152,0,0,"CmnGscChocoboRaceDefaultB_00256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",true,false,false,false,false,false,false,false,false
721153,0,0,"CmnDefCompanyDraftingBoard_00257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,true,false,false,false,false,false
721154,0,0,"CmnDefCompanyCommanderBoard_00258","INVALID_EXP_POINT","DEFAULT_NAME_AIRSHIP","REG_ENERGY_0","REG_ENERGY_1","REG_ENERGY_2","REG_ENERGY_3","LOGMSG_ERR_OTHER_USE","CUT_W","CUT_F","CUT_S","TERRITORY_TYPE_S1I5","TERRITORY_TYPE_W1I5","TERRITORY_TYPE_F1I5","LOGMSG_AS_VOYAGE_START","SI_EXPLORATION_COMP","LOGMSG_AS_VOYAGE_COMPLETE","LOGMSG_AS_RANKUP","LOGMSG_AS_UNLOCK_NUMBER","LOGMSG_AS_UNLOCKPOINT","ITEM_ENERGY","ITEM_REPAIR_PART","ITEM_REGISTRATION","SI_REGISTER_COMP","SI_RANK_UP","LOGMSG_AS_SETUP_REGISTRATION","LOGMSG_AS_VOYAGE_DISCOVERY_ISLAND","","","","",128,6489,1,3,5,7,4142,943,942,944,423,424,425,4158,302,4161,4164,4165,4163,10155,10373,12237,301,303,4145,4179,0,0,0,0,false,"","",false,false,false,true,false,false,false,false,false
721155,0,0,"CmnGscChocoboRaceShopCatalogTalk_00259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"询问竞赛陆行鸟专用道具的用途","",false,false,false,false,false,false,false,false,false
721156,0,0,"CmnDefMeister_00260","PREQUEST","NOMARK_STONE","LOGMSG_GET","LOGMSG_RETURN","STONE1","STONE2","STONE3","STONE4","STONE5","STONE6","STONE7","STONE8","","","","","","","","","","","","","","","","","","",67632,10336,1282,1283,10337,10338,10339,10340,10341,10342,10343,10344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"专家之证","",true,false,false,false,false,false,false,false,false
721157,0,0,"CmnDefExpansionGuide1_00261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721158,0,0,"CmnDefMasterpieceSupplyDuty_00262","PREQUEST_LAK","PREQUEST_DRA","NPC_LAK","NPC_DRA","WEEKLY_OVER_MSG","STOCK_OVER_MSG","","","","","","","","","","","","","","","","","","","","","","","","",67631,67634,1013396,1012300,5451,5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"罗薇娜商会交易","",false,false,false,false,false,false,false,false,false
